token,tokenIndex,charIndex,entType,sentIndex,corefEntityValue
to,69,213,,1,
programs,70,216,,1,
of,71,225,,1,
serious,72,228,,1,
works,73,236,,1,
.,74,241,,1,
She,75,0,,2,pianist
also,76,4,,2,
composed,77,9,,2,
solo,78,18,,2,
piano,79,23,,2,
pieces,80,29,,2,
",",81,35,,2,
a,82,37,,2,
piano,83,39,,2,
concerto,84,45,,2,
(,85,54,,2,
her,86,55,,2,pianist
Op,87,59,,2,
.,88,61,,2,
7,89,0,CARDINAL,3,
),90,1,,3,
",",91,2,,3,
chamber,92,4,,3,
music,93,12,,3,
",",94,17,,3,
choral,95,19,,3,
pieces,96,26,,3,
",",97,32,,3,
and,98,34,,3,
songs,99,38,,3,
.,100,43,,3,
She,0,0,,0,She
grew,1,4,,0,
up,2,9,,0,
in,3,12,,0,
Leipzig,4,15,GPE,0,
",",5,22,,0,
where,6,24,,0,
her,7,30,,0,She
father,8,34,,0,
",",9,40,,0,
Friedrich,10,42,PERSON,0,
Wieck,11,52,PERSON,0,
",",12,57,,0,
was,13,59,,0,
a,14,63,,0,
pianist,15,65,,0,pianist
and,16,73,,0,
teacher,17,77,,0,
",",18,84,,0,
and,19,86,,0,
her,20,90,,0,pianist
mother,21,94,,0,
",",22,100,,0,
Mariane,23,102,PERSON,0,
",",24,109,,0,
was,25,111,,0,
a,26,115,,0,
pianist,27,117,,0,
",",28,124,,0,
singer,29,126,,0,
",",30,132,,0,
and,31,134,,0,
piano,32,138,,0,
teacher,33,144,,0,
.,34,151,,0,
She,35,0,,1,pianist
was,36,4,,1,
a,37,8,,1,
child,38,10,,1,
prodigy,39,16,,1,
",",40,23,,1,
trained,41,25,,1,
by,42,33,,1,
her,43,36,,1,pianist
father,44,40,,1,
.,45,46,,1,
She,46,0,,2,pianist
began,47,4,,2,
touring,48,10,,2,
at,49,18,,2,
age,50,21,DATE,2,
eleven,51,25,DATE,2,
",",52,31,,2,
and,53,33,,2,
was,54,37,,2,
successful,55,41,,2,
in,56,52,,2,
Paris,57,55,GPE,2,
and,58,61,,2,
Vienna,59,65,GPE,2,
",",60,71,,2,
among,61,73,,2,
other,62,79,,2,
cities,63,85,,2,
.,64,91,,2,
She,65,0,,3,pianist
married,66,4,,3,
the,67,12,,3,
composer,68,16,,3,
Robert,69,25,PERSON,3,
Schumann,70,32,PERSON,3,
",",71,40,,3,
and,72,42,,3,
the,73,46,,3,
couple,74,50,,3,
had,75,57,,3,
eight,76,61,CARDINAL,3,
children,77,67,,3,children
.,78,75,,3,
Together,79,0,,4,
",",80,8,,4,
they,81,10,,4,children
encouraged,82,15,,4,
Johannes,83,26,PERSON,4,
Brahms,84,35,PERSON,4,Brahms
and,85,42,,4,
maintained,86,46,,4,
a,87,57,,4,
close,88,59,,4,
relationship,89,65,,4,
with,90,78,,4,
him,91,83,,4,Brahms
.,92,86,,4,
She,93,0,,5,pianist
premiered,94,4,,5,
many,95,14,,5,
works,96,19,,5,
by,97,25,,5,
her,98,28,,5,pianist
husband,99,32,,5,
and,100,40,,5,
by,101,44,,5,
Brahms,102,47,PERSON,5,Brahms
in,103,54,,5,
public,104,57,,5,
.,105,63,,5,
She,0,0,,0,She
grew,1,4,,0,
up,2,9,,0,
in,3,12,,0,
Leipzig,4,15,GPE,0,
",",5,22,,0,
where,6,24,,0,
her,7,30,,0,She
father,8,34,,0,
",",9,40,,0,
Friedrich,10,42,PERSON,0,
Wieck,11,52,PERSON,0,
",",12,57,,0,
was,13,59,,0,
a,14,63,,0,
pianist,15,65,,0,pianist
and,16,73,,0,
teacher,17,77,,0,
",",18,84,,0,
and,19,86,,0,
her,20,90,,0,pianist
mother,21,94,,0,
",",22,100,,0,
Mariane,23,102,PERSON,0,
",",24,109,,0,
was,25,111,,0,
a,26,115,,0,
pianist,27,117,,0,
",",28,124,,0,
singer,29,126,,0,
",",30,132,,0,
and,31,134,,0,
piano,32,138,,0,
teacher,33,144,,0,
.,34,151,,0,
She,35,0,,1,pianist
was,36,4,,1,
a,37,8,,1,
child,38,10,,1,
prodigy,39,16,,1,
",",40,23,,1,
trained,41,25,,1,
by,42,33,,1,
her,43,36,,1,pianist
father,44,40,,1,
.,45,46,,1,
She,46,0,,2,pianist
began,47,4,,2,
touring,48,10,,2,
at,49,18,,2,
age,50,21,DATE,2,
eleven,51,25,DATE,2,
",",52,31,,2,
and,53,33,,2,
was,54,37,,2,
successful,55,41,,2,
in,56,52,,2,
Paris,57,55,GPE,2,
and,58,61,,2,
Vienna,59,65,GPE,2,
",",60,71,,2,
among,61,73,,2,
other,62,79,,2,
cities,63,85,,2,
.,64,91,,2,
She,65,0,,3,pianist
married,66,4,,3,
the,67,12,,3,
composer,68,16,,3,
Robert,69,25,PERSON,3,
Schumann,70,32,PERSON,3,
",",71,40,,3,
and,72,42,,3,
the,73,46,,3,
couple,74,50,,3,
had,75,57,,3,
eight,76,61,CARDINAL,3,
children,77,67,,3,children
.,78,75,,3,
Together,79,0,,4,
",",80,8,,4,
they,81,10,,4,children
encouraged,82,15,,4,
Johannes,83,26,PERSON,4,
Brahms,84,35,PERSON,4,Brahms
and,85,42,,4,
maintained,86,46,,4,
a,87,57,,4,
close,88,59,,4,
relationship,89,65,,4,
with,90,78,,4,
him,91,83,,4,Brahms
.,92,86,,4,
She,93,0,,5,pianist
premiered,94,4,,5,
many,95,14,,5,
works,96,19,,5,
by,97,25,,5,
her,98,28,,5,pianist
husband,99,32,,5,
and,100,40,,5,
by,101,44,,5,
Brahms,102,47,PERSON,5,Brahms
in,103,54,,5,
public,104,57,,5,
.,105,63,,5,
After,0,0,,0,
Robert,1,6,PERSON,0,
Schumann,2,13,PERSON,0,Schumann
's,3,21,PERSON,0,
early,4,24,,0,
death,5,30,,0,
",",6,35,,0,
she,7,37,,0,Schumann
continued,8,41,,0,
her,9,51,,0,Schumann
concert,10,55,,0,
tours,11,63,,0,
in,12,69,,0,
Europe,13,72,LOC,0,
for,14,79,,0,
decades,15,83,DATE,0,
",",16,90,,0,
frequently,17,92,,0,
with,18,103,,0,
the,19,108,,0,
violinist,20,112,,0,violinist
Joseph,21,122,PERSON,0,
Joachim,22,129,PERSON,0,
and,23,137,,0,
other,24,141,,0,
chamber,25,147,,0,
musicians,26,155,,0,
.,27,164,,0,
Beginning,28,0,,1,
in,29,10,,1,
1878,30,13,DATE,1,
",",31,17,,1,
she,32,19,,1,violinist
was,33,23,,1,
an,34,27,,1,
influential,35,30,,1,
piano,36,42,,1,
educator,37,48,,1,
at,38,57,,1,
Dr.,39,60,,1,
Hoch,40,64,PERSON,1,
's,41,68,,1,
Konservatorium,42,71,,1,
in,43,86,,1,
Frankfurt,44,89,GPE,1,Frankfurt
",",45,98,,1,
where,46,100,,1,
she,47,106,,1,violinist
attracted,48,110,,1,
international,49,120,,1,
students,50,134,,1,
.,51,142,,1,
She,52,0,,2,violinist
edited,53,4,,2,
the,54,11,,2,
publication,55,15,,2,
of,56,27,,2,
her,57,30,,2,violinist
husband,58,34,,2,
's,59,41,,2,
work,60,44,,2,
.,61,48,,2,
Schumann,62,0,PERSON,3,
died,63,9,,3,
in,64,14,,3,
Frankfurt,65,17,GPE,3,Frankfurt
",",66,26,,3,
but,67,28,,3,
was,68,32,,3,
buried,69,36,,3,
in,70,43,,3,
Bonn,71,46,GPE,3,
beside,72,51,,3,
her,73,58,,3,violinist
husband,74,62,,3,
.,75,69,,3,
After,0,0,,0,
Robert,1,6,PERSON,0,
Schumann,2,13,PERSON,0,Schumann
's,3,21,PERSON,0,
early,4,24,,0,
death,5,30,,0,
",",6,35,,0,
she,7,37,,0,Schumann
continued,8,41,,0,
her,9,51,,0,Schumann
concert,10,55,,0,
tours,11,63,,0,
in,12,69,,0,
Europe,13,72,LOC,0,
for,14,79,,0,
decades,15,83,DATE,0,
",",16,90,,0,
frequently,17,92,,0,
with,18,103,,0,
the,19,108,,0,
violinist,20,112,,0,violinist
Joseph,21,122,PERSON,0,
Joachim,22,129,PERSON,0,
and,23,137,,0,
other,24,141,,0,
chamber,25,147,,0,
musicians,26,155,,0,
.,27,164,,0,
Beginning,28,0,,1,
in,29,10,,1,
1878,30,13,DATE,1,
",",31,17,,1,
she,32,19,,1,violinist
was,33,23,,1,
an,34,27,,1,
influential,35,30,,1,
piano,36,42,,1,
educator,37,48,,1,
at,38,57,,1,
Dr.,39,60,,1,
Hoch,40,64,PERSON,1,
's,41,68,,1,
Konservatorium,42,71,,1,
in,43,86,,1,
Frankfurt,44,89,GPE,1,Frankfurt
",",45,98,,1,
where,46,100,,1,
she,47,106,,1,violinist
attracted,48,110,,1,
international,49,120,,1,
students,50,134,,1,
.,51,142,,1,
She,52,0,,2,violinist
edited,53,4,,2,
the,54,11,,2,
publication,55,15,,2,
of,56,27,,2,
her,57,30,,2,violinist
husband,58,34,,2,
's,59,41,,2,
work,60,44,,2,
.,61,48,,2,
Schumann,62,0,PERSON,3,
died,63,9,,3,
in,64,14,,3,
Frankfurt,65,17,GPE,3,Frankfurt
",",66,26,,3,
but,67,28,,3,
was,68,32,,3,
buried,69,36,,3,
in,70,43,,3,
Bonn,71,46,GPE,3,
beside,72,51,,3,
her,73,58,,3,violinist
husband,74,62,,3,
.,75,69,,3,
Several,0,0,,0,
films,1,8,,0,
have,2,14,,0,
focused,3,19,,0,
on,4,27,,0,
Schumann,5,30,PERSON,0,
's,6,38,,0,
life,7,41,,0,
",",8,45,,0,
the,9,47,,0,
earliest,10,51,,0,
being,11,60,,0,
Träumerei,12,66,WORK_OF_ART,0,
(,13,76,WORK_OF_ART,0,
Dreaming,14,77,,0,
),15,85,,0,
of,16,87,,0,
1944,17,90,DATE,0,
.,18,94,,0,
A,19,0,,1,
2008,20,2,DATE,1,
film,21,7,,1,
",",22,11,,1,
Geliebte,23,13,WORK_OF_ART,1,
Clara,24,22,WORK_OF_ART,1,Clara
(,25,28,,1,
Beloved,26,29,WORK_OF_ART,1,
Clara,27,37,WORK_OF_ART,1,Clara
),28,42,,1,
",",29,43,,1,
was,30,45,,1,
directed,31,49,,1,
by,32,58,,1,
Helma,33,61,PERSON,1,
Sanders,34,67,PERSON,1,
-,35,74,PERSON,1,
Brahms,36,75,PERSON,1,
.,37,81,,1,
An,38,0,,2,
image,39,3,,2,
of,40,9,,2,
Clara,41,12,PERSON,2,
Schumann,42,18,PERSON,2,Schumann
from,43,27,,2,
an,44,32,,2,
1835,45,35,DATE,2,
lithograph,46,40,,2,
by,47,51,,2,
Andreas,48,54,PERSON,2,
Staub,49,62,PERSON,2,
was,50,68,,2,
featured,51,72,,2,
on,52,81,,2,
the,53,84,,2,
100,54,88,ORG,2,
Deutsche,55,92,ORG,2,
Mark,56,101,ORG,2,
banknote,57,106,,2,
from,58,115,,2,
1989,59,120,DATE,2,
to,60,125,DATE,2,
2002,61,128,DATE,2,
.,62,132,,2,
Interest,63,0,,3,
in,64,9,,3,
her,65,12,,3,Schumann
compositions,66,16,,3,
began,67,29,,3,
to,68,35,,3,
revive,69,38,,3,
in,70,45,,3,
the,71,48,DATE,3,
late,72,52,DATE,3,
20th,73,57,DATE,3,
century,74,62,DATE,3,
",",75,69,,3,
and,76,71,,3,
her,77,75,DATE,3,Schumann
2019,78,79,DATE,3,
bicentenary,79,84,DATE,3,
prompted,80,96,,3,
new,81,105,,3,
books,82,109,,3,
and,83,115,,3,
exhibitions,84,119,,3,
.,85,130,,3,
Several,0,0,,0,
films,1,8,,0,
have,2,14,,0,
focused,3,19,,0,
on,4,27,,0,
Schumann,5,30,PERSON,0,
's,6,38,,0,
life,7,41,,0,
",",8,45,,0,
the,9,47,,0,
earliest,10,51,,0,
being,11,60,,0,
Träumerei,12,66,WORK_OF_ART,0,
(,13,76,WORK_OF_ART,0,
Dreaming,14,77,,0,
),15,85,,0,
of,16,87,,0,
1944,17,90,DATE,0,
.,18,94,,0,
A,19,0,,1,
2008,20,2,DATE,1,
film,21,7,,1,
",",22,11,,1,
Geliebte,23,13,WORK_OF_ART,1,
Clara,24,22,WORK_OF_ART,1,Clara
(,25,28,,1,
Beloved,26,29,WORK_OF_ART,1,
Clara,27,37,WORK_OF_ART,1,Clara
),28,42,,1,
",",29,43,,1,
was,30,45,,1,
directed,31,49,,1,
by,32,58,,1,
Helma,33,61,PERSON,1,
Sanders,34,67,PERSON,1,
-,35,74,PERSON,1,
Brahms,36,75,PERSON,1,
.,37,81,,1,
An,38,0,,2,
image,39,3,,2,
of,40,9,,2,
Clara,41,12,PERSON,2,
Schumann,42,18,PERSON,2,Schumann
from,43,27,,2,
an,44,32,,2,
1835,45,35,DATE,2,
lithograph,46,40,,2,
by,47,51,,2,
Andreas,48,54,PERSON,2,
Staub,49,62,PERSON,2,
was,50,68,,2,
featured,51,72,,2,
on,52,81,,2,
the,53,84,,2,
100,54,88,ORG,2,
Deutsche,55,92,ORG,2,
Mark,56,101,ORG,2,
banknote,57,106,,2,
from,58,115,,2,
1989,59,120,DATE,2,
to,60,125,DATE,2,
2002,61,128,DATE,2,
.,62,132,,2,
Interest,63,0,,3,
in,64,9,,3,
her,65,12,,3,Schumann
compositions,66,16,,3,
began,67,29,,3,
to,68,35,,3,
revive,69,38,,3,
in,70,45,,3,
the,71,48,DATE,3,
late,72,52,DATE,3,
20th,73,57,DATE,3,
century,74,62,DATE,3,
",",75,69,,3,
and,76,71,,3,
her,77,75,DATE,3,Schumann
2019,78,79,DATE,3,
bicentenary,79,84,DATE,3,
prompted,80,96,,3,
new,81,105,,3,
books,82,109,,3,
and,83,115,,3,
exhibitions,84,119,,3,
.,85,130,,3,
=,0,0,,0,
=,1,1,,0,
Life,2,0,,1,
=,3,5,,1,
=,4,6,,1,
=,0,0,,0,
=,1,1,,0,
Life,2,0,,1,
=,3,5,,1,
=,4,6,,1,
=,0,0,,0,
=,1,1,,0,
=,2,2,,0,
Early,3,0,,1,
life,4,6,,1,
=,5,11,,1,
=,6,0,,2,
=,7,1,,2,
=,0,0,,0,
=,1,1,,0,
=,2,2,,0,
Early,3,0,,1,
life,4,6,,1,
=,5,11,,1,
=,6,0,,2,
=,7,1,,2,
=,0,0,,0,
=,1,1,,0,
=,2,2,,0,
=,3,3,,0,
Family,4,0,,1,
=,5,7,,1,
=,6,0,,2,
=,7,1,,2,
=,8,2,,2,
=,0,0,,0,
=,1,1,,0,
=,2,2,,0,
=,3,3,,0,
Family,4,0,,1,
=,5,7,,1,
=,6,0,,2,
=,7,1,,2,
=,8,2,,2,
Clara,0,0,PERSON,0,
Josephine,1,6,PERSON,0,
Wieck,2,16,PERSON,0,Wieck
[,3,22,,0,
ˈklaːʀa,4,23,,0,
ˈjoːzɛfiːn,5,31,,0,
ˈviːk,6,42,,0,
],7,47,,0,
was,8,49,,0,
born,9,53,,0,
in,10,58,,0,
Leipzig,11,61,GPE,0,Leipzig
on,12,69,,0,
13,13,72,DATE,0,
September,14,75,DATE,0,
1819,15,85,DATE,0,
to,16,90,,0,
Friedrich,17,93,PERSON,0,
Wieck,18,103,PERSON,0,
and,19,109,,0,
his,20,113,,0,Wieck
wife,21,117,,0,wife
Mariane,22,122,PERSON,0,
(,23,130,,0,
née,24,131,,0,
Tromlitz,25,135,PERSON,0,
),26,143,,0,
.,27,144,,0,
Her,28,0,,1,wife
mother,29,4,,1,
was,30,11,,1,
a,31,15,,1,
famous,32,17,,1,
singer,33,24,,1,
in,34,31,,1,
Leipzig,35,34,GPE,1,Leipzig
who,36,42,,1,
performed,37,46,,1,
weekly,38,56,DATE,1,
piano,39,63,,1,
and,40,69,,1,
soprano,41,73,,1,
solos,42,81,,1,
at,43,87,,1,
the,44,90,,1,
Gewandhaus,45,94,ORG,1,
.,46,104,,1,
Clara,47,0,PERSON,2,Clara
's,48,5,,2,
parents,49,8,,2,
had,50,16,,2,
irreconcilable,51,20,,2,
differences,52,35,,2,
",",53,46,,2,
in,54,48,,2,
part,55,51,,2,
due,56,56,,2,
to,57,60,,2,
her,58,63,,2,wife
father,59,67,,2,
's,60,73,,2,
unyielding,61,76,,2,
nature,62,87,,2,
.,63,93,,2,
Prompted,64,0,,3,
by,65,9,,3,
an,66,12,,3,
affair,67,15,,3,
between,68,22,,3,
her,69,30,,3,wife
mother,70,34,,3,
and,71,41,,3,
Adolph,72,45,PERSON,3,
Bargiel,73,52,PERSON,3,Bargiel
",",74,59,,3,
her,75,61,,3,wife
father,76,65,,3,
's,77,71,,3,
friend,78,74,,3,
",",79,80,,3,
the,80,82,,3,
Wiecks,81,86,PERSON,3,
were,82,93,,3,
divorced,83,98,,3,
in,84,107,,3,
1825,85,110,DATE,3,
",",86,114,,3,
with,87,116,,3,
Mariane,88,121,PERSON,3,Mariane
later,89,129,,3,
marrying,90,135,,3,
Bargiel,91,144,PERSON,3,Bargiel
.,92,151,,3,
Five,93,0,DATE,4,
-,94,4,DATE,4,
year,95,5,DATE,4,
-,96,9,DATE,4,
old,97,10,DATE,4,
Clara,98,14,PERSON,4,Clara
remained,99,20,,4,
with,100,29,,4,
her,101,34,,4,Clara
father,102,38,,4,
while,103,45,,4,
Mariane,104,51,PERSON,4,Mariane
and,105,59,,4,
Bargiel,106,63,PERSON,4,Bargiel
eventually,107,71,,4,
moved,108,82,,4,
to,109,88,,4,
Berlin,110,91,GPE,4,
",",111,97,,4,
limiting,112,99,,4,
contact,113,108,,4,
between,114,116,,4,
Clara,115,124,PERSON,4,Clara
and,116,130,,4,
her,117,134,,4,Clara
mother,118,138,,4,
to,119,145,,4,
written,120,148,,4,
letters,121,156,,4,
and,122,164,,4,
occasional,123,168,,4,
visits,124,179,,4,
.,125,185,,4,
Clara,0,0,PERSON,0,
Josephine,1,6,PERSON,0,
Wieck,2,16,PERSON,0,Wieck
[,3,22,,0,
ˈklaːʀa,4,23,,0,
ˈjoːzɛfiːn,5,31,,0,
ˈviːk,6,42,,0,
],7,47,,0,
was,8,49,,0,
born,9,53,,0,
in,10,58,,0,
Leipzig,11,61,GPE,0,Leipzig
on,12,69,,0,
13,13,72,DATE,0,
September,14,75,DATE,0,
1819,15,85,DATE,0,
to,16,90,,0,
Friedrich,17,93,PERSON,0,
Wieck,18,103,PERSON,0,
and,19,109,,0,
his,20,113,,0,Wieck
wife,21,117,,0,wife
Mariane,22,122,PERSON,0,
(,23,130,,0,
née,24,131,,0,
Tromlitz,25,135,PERSON,0,
),26,143,,0,
.,27,144,,0,
Her,28,0,,1,wife
mother,29,4,,1,
was,30,11,,1,
a,31,15,,1,
famous,32,17,,1,
singer,33,24,,1,
in,34,31,,1,
Leipzig,35,34,GPE,1,Leipzig
who,36,42,,1,
performed,37,46,,1,
weekly,38,56,DATE,1,
piano,39,63,,1,
and,40,69,,1,
soprano,41,73,,1,
solos,42,81,,1,
at,43,87,,1,
the,44,90,,1,
Gewandhaus,45,94,ORG,1,
.,46,104,,1,
Clara,47,0,PERSON,2,Clara
's,48,5,,2,
parents,49,8,,2,
had,50,16,,2,
irreconcilable,51,20,,2,
differences,52,35,,2,
",",53,46,,2,
in,54,48,,2,
part,55,51,,2,
due,56,56,,2,
to,57,60,,2,
her,58,63,,2,wife
father,59,67,,2,
's,60,73,,2,
unyielding,61,76,,2,
nature,62,87,,2,
.,63,93,,2,
Prompted,64,0,,3,
by,65,9,,3,
an,66,12,,3,
affair,67,15,,3,
between,68,22,,3,
her,69,30,,3,wife
mother,70,34,,3,
and,71,41,,3,
Adolph,72,45,PERSON,3,
Bargiel,73,52,PERSON,3,Bargiel
",",74,59,,3,
her,75,61,,3,wife
father,76,65,,3,
's,77,71,,3,
friend,78,74,,3,
",",79,80,,3,
the,80,82,,3,
Wiecks,81,86,PERSON,3,
were,82,93,,3,
divorced,83,98,,3,
in,84,107,,3,
1825,85,110,DATE,3,
",",86,114,,3,
with,87,116,,3,
Mariane,88,121,PERSON,3,Mariane
later,89,129,,3,
marrying,90,135,,3,
Bargiel,91,144,PERSON,3,Bargiel
.,92,151,,3,
Five,93,0,DATE,4,
-,94,4,DATE,4,
year,95,5,DATE,4,
-,96,9,DATE,4,
old,97,10,DATE,4,
Clara,98,14,PERSON,4,Clara
remained,99,20,,4,
with,100,29,,4,
her,101,34,,4,Clara
father,102,38,,4,
while,103,45,,4,
Mariane,104,51,PERSON,4,Mariane
and,105,59,,4,
Bargiel,106,63,PERSON,4,Bargiel
eventually,107,71,,4,
moved,108,82,,4,
to,109,88,,4,
Berlin,110,91,GPE,4,
",",111,97,,4,
limiting,112,99,,4,
contact,113,108,,4,
between,114,116,,4,
Clara,115,124,PERSON,4,Clara
and,116,130,,4,
her,117,134,,4,Clara
mother,118,138,,4,
to,119,145,,4,
written,120,148,,4,
letters,121,156,,4,
and,122,164,,4,
occasional,123,168,,4,
visits,124,179,,4,
.,125,185,,4,
=,0,0,,0,
=,1,1,,0,
=,2,2,,0,
=,3,3,,0,
Child,4,0,,1,
prodigy,5,6,,1,
=,6,14,,1,
=,7,0,,2,
=,8,1,,2,
=,9,2,,2,
=,0,0,,0,
=,1,1,,0,
=,2,2,,0,
=,3,3,,0,
Child,4,0,,1,
prodigy,5,6,,1,
=,6,14,,1,
=,7,0,,2,
=,8,1,,2,
=,9,2,,2,
From,0,0,,0,
an,1,5,,0,
early,2,8,,0,
age,3,14,,0,
",",4,17,,0,
Clara,5,19,PERSON,0,Clara
's,6,24,,0,
father,7,27,,0,
planned,8,34,,0,
her,9,42,,0,Clara
career,10,46,,0,
and,11,53,,0,
life,12,57,,0,
down,13,62,,0,
to,14,67,,0,
the,15,70,,0,
smallest,16,74,,0,
detail,17,83,,0,
.,18,89,,0,
She,19,0,,1,Clara
started,20,4,,1,
receiving,21,12,,1,
basic,22,22,,1,
piano,23,28,,1,
instruction,24,34,,1,
from,25,46,,1,
her,26,51,,1,Clara
mother,27,55,,1,
at,28,62,,1,
the,29,65,DATE,1,
age,30,69,DATE,1,
of,31,73,DATE,1,
four,32,76,DATE,1,
.,33,80,,1,
After,34,0,,2,
her,35,6,,2,Clara
mother,36,10,,2,
moved,37,17,,2,
out,38,23,,2,
",",39,26,,2,
she,40,28,,2,Clara
began,41,32,,2,
taking,42,38,,2,
daily,43,45,DATE,2,
one,44,51,TIME,2,
-,45,54,TIME,2,
hour,46,55,TIME,2,
lessons,47,60,,2,
from,48,68,,2,
her,49,73,,2,Clara
father,50,77,,2,father
.,51,83,,2,
They,52,0,,3,father
included,53,5,,3,
subjects,54,14,,3,
such,55,23,,3,
as,56,28,,3,
piano,57,31,,3,
",",58,36,,3,
violin,59,38,,3,
",",60,44,,3,
singing,61,46,,3,
",",62,53,,3,
theory,63,55,,3,
",",64,61,,3,
harmony,65,63,,3,
",",66,70,,3,
composition,67,72,,3,
",",68,83,,3,
and,69,85,,3,
counterpoint,70,89,,3,
.,71,101,,3,
She,72,0,,4,Clara
then,73,4,,4,
had,74,9,,4,
to,75,13,,4,
practice,76,16,,4,
for,77,25,,4,
two,78,29,TIME,4,
hours,79,33,TIME,4,
every,80,39,,4,
day,81,45,,4,
.,82,48,,4,
Her,83,0,,5,Clara
father,84,4,,5,father
followed,85,11,,5,
the,86,20,,5,
methods,87,24,,5,
in,88,32,,5,
his,89,35,,5,father
own,90,39,,5,
book,91,43,,5,
",",92,47,,5,
Wiecks,93,49,WORK_OF_ART,5,
pianistische,94,56,WORK_OF_ART,5,
Erziehung,95,69,WORK_OF_ART,5,
zum,96,79,WORK_OF_ART,5,
schönen,97,83,WORK_OF_ART,5,
Anschlag,98,91,WORK_OF_ART,5,
und,99,100,,5,
zum,100,104,,5,
singenden,101,108,,5,
Ton,102,118,,5,
(,103,122,,5,
"""",104,123,,5,
Wieck,105,124,WORK_OF_ART,5,
's,106,129,WORK_OF_ART,5,
Piano,107,132,WORK_OF_ART,5,
Education,108,138,WORK_OF_ART,5,
for,109,148,WORK_OF_ART,5,
a,110,152,WORK_OF_ART,5,
