sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
Flip Phillips Revisited (1965),0,18,== Discography == | === As leader ===,2519838,C,2,0,1
"Phillips's Head (Choice, 1975)",0,19,== Discography == | === As leader ===,2519838,C,0,0,1
"John & Joe  (Chiaroscuro, 1977)",0,20,== Discography == | === As leader ===,2519838,C,0,0,1
Live at the Beowulf (1978),0,21,== Discography == | === As leader ===,2519838,C,0,0,1
"Flipenstein (Progressive, 1981)",0,22,== Discography == | === As leader ===,2519838,C,0,0,1
"The Claw: Live at the Floating Jazz Festival (Chiaroscuro, 1986)",0,23,== Discography == | === As leader ===,2519838,C,0,0,1
"A Sound Investment with Scott Hamilton (Concord Jazz, 1987)",0,24,== Discography == | === As leader ===,2519838,C,2,0,1
"A Real Swinger (Concord Jazz, 1988)",0,25,== Discography == | === As leader ===,2519838,C,0,0,1
"Try a Little Tenderness (Chiaroscuro, 1992)",0,26,== Discography == | === As leader ===,2519838,C,0,0,1
"Live at the 1993 Floating Jazz Festival (Chiaroscuro, 1993)",0,27,== Discography == | === As leader ===,2519838,C,0,0,2
"Spanish Eyes (Candid, 1997)",0,28,== Discography == | === As leader ===,2519838,C,0,0,1
"John & Joe Revisited (Chiaroscuro, 1999)",0,29,== Discography == | === As leader ===,2519838,C,0,0,1
Swing Is the Thing!,0,30,== Discography == | === As leader ===,2519838,N,0,0,0
"(Verve, 2000)",1,30,== Discography == | === As leader ===,2519838,C,0,0,1
"Celebrates His 80th Birthday at the March of Jazz 1995 (Arbors, 2003)",0,31,== Discography == | === As leader ===,2519838,C,0,0,3
"Live at the Beowulf: Arbors Historical Series, Vol. 5 (Arbors, 2004)",0,32,== Discography == | === As leader ===,2519838,C,0,0,1
===,0,33,== Discography == | === As sideman ===,2519838,N,0,0,0
As sideman =,1,33,== Discography == | === As sideman ===,2519838,N,0,0,0
==,2,33,== Discography == | === As sideman ===,2519838,N,0,0,0
With Johnny Hodges,0,34,== Discography == | === As sideman ===,2519838,C,2,0,0
"In a Tender Mood (Norgran, 1952 [1955])With Gene Krupa and Buddy Rich",0,35,== Discography == | === As sideman ===,2519838,C,4,0,2
"The Drum Battle (Verve, 1952 [1960])With Charlie Parker",0,36,== Discography == | === As sideman ===,2519838,C,2,0,2
"Big Band (Clef, 1954)",0,37,== Discography == | === As sideman ===,2519838,C,0,0,1
==,0,38,== References ==,2519838,N,0,0,0
References ==,1,38,== References ==,2519838,N,0,0,0
