entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID,timeEntityType
person,http://dbpedia.org/resource/Paulo_Cabral,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q937857,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:SoccerPlayer","In 1951, she founded Centro de Estudos Africanos with other students interested in nationalism, including Mário Pinto de Andrade and Agostinho Neto of Angola, Noémia de Sousa and Marcelino dos Santos of Mozambique, and Amílcar Cabral of Guinea-Bissau.",5,2,== Life and career ==,6.0,Cabral,230.0,0.8711540173201853,0.088021796776193,1151374,
place,http://dbpedia.org/resource/Angola,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","In 1951, she founded Centro de Estudos Africanos with other students interested in nationalism, including Mário Pinto de Andrade and Agostinho Neto of Angola, Noémia de Sousa and Marcelino dos Santos of Mozambique, and Amílcar Cabral of Guinea-Bissau.",5,2,== Life and career ==,18411.0,Angola,152.0,0.6298805701643813,0.5875647535206239,1151374,
place,http://dbpedia.org/resource/Portuguese_Mozambique,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","In 1951, she founded Centro de Estudos Africanos with other students interested in nationalism, including Mário Pinto de Andrade and Agostinho Neto of Angola, Noémia de Sousa and Marcelino dos Santos of Mozambique, and Amílcar Cabral of Guinea-Bissau.",5,2,== Life and career ==,1402.0,Mozambique,205.0,0.9990233193810076,0.000977635454332901,1151374,
place,http://dbpedia.org/resource/Guinea-Bissau,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","In 1951, she founded Centro de Estudos Africanos with other students interested in nationalism, including Mário Pinto de Andrade and Agostinho Neto of Angola, Noémia de Sousa and Marcelino dos Santos of Mozambique, and Amílcar Cabral of Guinea-Bissau.",5,2,== Life and career ==,3931.0,Guinea-Bissau,240.0,0.9997331107121146,0.00026695420532448714,1151374,
place,http://dbpedia.org/resource/Portugal,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",In December 1965 she was arrested and imprisoned for several months by the Portuguese authorities as a result of her identification with the African liberation movement.,8,2,== Life and career ==,60125.0,Portuguese,75.0,0.5119505596247,0.6985476181658693,1151374,
place,http://dbpedia.org/resource/Portugal,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Since 1975, when São Tomé and Príncipe achieved independence from Portugal, she held several high offices in the government, including as Minister of Education and Culture, Minister of Information and Culture, President of the National Assembly, and General Secretary of the National Union of Writers and Artists of São Tomé and Príncipe.",9,2,== Life and career ==,60125.0,Portugal,69.0,0.7516028521601206,0.1667460631876819,1151374,
place,http://dbpedia.org/resource/United_States,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Since 1975, when São Tomé and Príncipe achieved independence from Portugal, she held several high offices in the government, including as Minister of Education and Culture, Minister of Information and Culture, President of the National Assembly, and General Secretary of the National Union of Writers and Artists of São Tomé and Príncipe.",9,2,== Life and career ==,551746.0,Union,287.0,0.9947489994266804,0.001894888549587,1151374,
person,http://dbpedia.org/resource/President_of_the_Swiss_Confederation,http://dbpedia.org/ontology/Person,"Since 1975, when São Tomé and Príncipe achieved independence from Portugal, she held several high offices in the government, including as Minister of Education and Culture, Minister of Information and Culture, President of the National Assembly, and General Secretary of the National Union of Writers and Artists of São Tomé and Príncipe.",9,2,== Life and career ==,,,,,,1151374,
place,http://dbpedia.org/resource/Sagrado,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Her published work includes O Jorgal das Ilhas (1976) and O Nosso o Solo Sagrado de Terra (1978).,11,2,== Life and career ==,25.0,Sagrado,73.0,0.6747884909795632,0.4819458443091799,1151374,
place,http://dbpedia.org/resource/Earth,"Wikidata:Q634,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:CelestialBody,DBpedia:Planet",Her published work includes O Jorgal das Ilhas (1976) and O Nosso o Solo Sagrado de Terra (1978).,11,2,== Life and career ==,39911.0,Terra,84.0,0.9999625225900624,3.087001690194797e-05,1151374,
place,http://dbpedia.org/resource/Africa,"Schema:Place,Schema:Continent,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Continent","Her poem ""The Same Side of the Canoe"" (translated by Kathleen Weaver) is included in such anthologies as The Penguin Book of Women Poets (1987) and Daughters of Africa (1992).",12,2,== Life and career ==,56744.0,Africa,161.0,0.9999745844541468,1.0382836464314115e-05,1151374,
person,http://dbpedia.org/resource/Kathleen_Weaver,http://dbpedia.org/ontology/Person,"Her poem ""The Same Side of the Canoe"" (translated by Kathleen Weaver) is included in such anthologies as The Penguin Book of Women Poets (1987) and Daughters of Africa (1992).",12,2,== Life and career ==,,,,,,1151374,
person,http://dbpedia.org/resource/Manuel_I_of_Portugal,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty","In 2006, she wrote a preface to Retalhes do massacre de Batepá, a book by Manuel Teles Neto Da Costa.",13,2,== Life and career ==,1197.0,Manuel,75.0,0.9919524815653978,0.0040846496437629,1151374,
person,http://dbpedia.org/resource/Agostinho_Neto,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q30461,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Politician,DBpedia:Person,DBpedia:Agent,DBpedia:President","In 2006, she wrote a preface to Retalhes do massacre de Batepá, a book by Manuel Teles Neto Da Costa.",13,2,== Life and career ==,237.0,Neto,88.0,0.999999616382058,3.527569272239236e-07,1151374,
place,http://dbpedia.org/resource/Luanda,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","She died aged 83 in hospital in Luanda, Angola, on 10 March 2010, when five days of national mourning was declared by the government of São Tomé e Principe.",0,3,== Life and career ==,2463.0,Luanda,32.0,0.9610809330744232,0.0379418865931329,1151374,
place,http://dbpedia.org/resource/Angola,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","She died aged 83 in hospital in Luanda, Angola, on 10 March 2010, when five days of national mourning was declared by the government of São Tomé e Principe.",0,3,== Life and career ==,18411.0,Angola,40.0,0.8983353459236959,0.0590620598579292,1151374,
person,http://dbpedia.org/resource/El_Sagrado,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q13474373,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:Wrestler",O Nosso o Solo Sagrado de Terra (1978),0,6,== Works ==,150.0,Sagrado,15.0,0.9365493819057168,0.0677474683333552,1151374,
place,http://dbpedia.org/resource/Earth,"Wikidata:Q634,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:CelestialBody,DBpedia:Planet",O Nosso o Solo Sagrado de Terra (1978),0,6,== Works ==,39911.0,Terra,26.0,0.9731920525902812,0.0169746298600254,1151374,
place,http://dbpedia.org/resource/Mataram_Sultanate,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Mataram o rio da minha cidade (2003),0,7,== Works ==,677.0,Mataram,0.0,0.9155006284158864,0.0458382206976436,1151374,
person,http://dbpedia.org/resource/El_Sagrado,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q13474373,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:Wrestler",Cantos do solo sagrado (2006),0,8,== Works ==,150.0,sagrado,15.0,0.9541099684639748,0.0480958736434211,1151374,
place,http://dbpedia.org/resource/Sagrado,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Mensagens do solo sagrado (2006),0,10,== Works ==,25.0,sagrado,18.0,0.641862557251617,0.55796593631385,1151374,
person,http://dbpedia.org/resource/Tempo,http://dbpedia.org/ontology/Person,Tempo universal' (Universal Time) (2008),0,12,== Works ==,,,,,,1151374,
person,http://dbpedia.org/resource/Tempo,http://dbpedia.org/ontology/Person,O relógio do tempo (The Clock of Time) (2008),0,13,== Works ==,,,,,,1151374,
person,http://dbpedia.org/resource/Bertrand_Russell,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician","Russell G. Hamilton, Voices from an Empire: a history of Afro-Portuguese literature, Minneapolis: University of Minnesota Press, 1975,  pp.",0,16,== Further reading ==,2471.0,Russell,0.0,0.9999940047785943,5.986232703733429e-06,1151374,
place,http://dbpedia.org/resource/Roman_Empire,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Russell G. Hamilton, Voices from an Empire: a history of Afro-Portuguese literature, Minneapolis: University of Minnesota Press, 1975,  pp.",0,16,== Further reading ==,34097.0,Empire,36.0,0.8780050548702221,0.1058786733367485,1151374,
place,http://dbpedia.org/resource/Minneapolis,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Russell G. Hamilton, Voices from an Empire: a history of Afro-Portuguese literature, Minneapolis: University of Minnesota Press, 1975,  pp.",0,16,== Further reading ==,19467.0,Minneapolis,85.0,0.9994749117543646,0.0002457312639163083,1151374,
person,http://dbpedia.org/resource/Mário_de_Andrade,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer","Mario de Andrade, La poésie africaine d'expression portugaise: anthologie; précédée de Évolution et tendances actuelles, Paris: P.J. Oswald, 1969, p. 65",0,17,== Further reading ==,180.0,Mario de Andrade,0.0,0.99999999999784,0.0,1151374,
person,http://dbpedia.org/resource/Oswald_of_Northumbria,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q43115,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Saint","Mario de Andrade, La poésie africaine d'expression portugaise: anthologie; précédée de Évolution et tendances actuelles, Paris: P.J. Oswald, 1969, p. 65",0,17,== Further reading ==,542.0,Oswald,138.0,0.5820342248524352,0.4165073949947055,1151374,
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Mario de Andrade, La poésie africaine d'expression portugaise: anthologie; précédée de Évolution et tendances actuelles, Paris: P.J. Oswald, 1969, p. 65",0,17,== Further reading ==,139486.0,Paris,126.0,0.999999972876083,2.7123896778785777e-08,1151374,
person,http://dbpedia.org/resource/John_Tavares,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q11774891,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:WinterSportPlayer,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:IceHockeyPlayer","Eugène Tavares, Littératures lusophones des archipels atlantiques:",0,18,== Further reading ==,197.0,Tavares,8.0,0.7425244978328838,0.2922759904627134,1151374,
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Açores, Madère, Cap-Vert, São Tomé e Príncipe, Paris: L'Harmattan, 2009, p. 294, ISBN 978-2-296-07575-7",1,18,== Further reading ==,139486.0,Paris,52.0,0.9999768896785184,2.3110742037759635e-05,1151374,
place,http://dbpedia.org/resource/Cap-Vert,http://dbpedia.org/ontology/Place,"Açores, Madère, Cap-Vert, São Tomé e Príncipe, Paris: L'Harmattan, 2009, p. 294, ISBN 978-2-296-07575-7",1,18,== Further reading ==,,,,,,1151374,
time,,,Alda Neves da Graça do Espírito Santo (30 April 1926 –,0,0,,,30 April 1926,,,,1151374,TimePoint
time,,,"9 March 2010), known as Alda do Espírito Santo or Alda Graça, was a poet from São Tomé e Príncipe working in the Portuguese language.",1,0,,,9 March 2010,,,,1151374,TimePoint
time,,,Alda da Graça returned to São Tomé in January 1953.,6,2,== Life and career ==,,January 1953,,,,1151374,TimePoint
time,,,In December 1965 she was arrested and imprisoned for several months by the Portuguese authorities as a result of her identification with the African liberation movement.,8,2,== Life and career ==,,December 1965,,,,1151374,TimePoint
time,,,Her published work includes O Jorgal das Ilhas (1976) and O Nosso o Solo Sagrado de Terra (1978).,11,2,== Life and career ==,,1976,,,,1151374,TimePoint
time,,,Her published work includes O Jorgal das Ilhas (1976) and O Nosso o Solo Sagrado de Terra (1978).,11,2,== Life and career ==,,1978,,,,1151374,TimePoint
time,,,"Her poem ""The Same Side of the Canoe"" (translated by Kathleen Weaver) is included in such anthologies as The Penguin Book of Women Poets (1987) and Daughters of Africa (1992).",12,2,== Life and career ==,,1987,,,,1151374,TimePoint
time,,,"Her poem ""The Same Side of the Canoe"" (translated by Kathleen Weaver) is included in such anthologies as The Penguin Book of Women Poets (1987) and Daughters of Africa (1992).",12,2,== Life and career ==,,1992,,,,1151374,TimePoint
time,,,"She died aged 83 in hospital in Luanda, Angola, on 10 March 2010, when five days of national mourning was declared by the government of São Tomé e Principe.",0,3,== Life and career ==,,83 in,,,,1151374,TimePoint
time,,,"She died aged 83 in hospital in Luanda, Angola, on 10 March 2010, when five days of national mourning was declared by the government of São Tomé e Principe.",0,3,== Life and career ==,,10 March 2010,,,,1151374,TimePoint
time,,,O Jornal das Ilhas (1976),0,5,== Works ==,,1976,,,,1151374,TimePoint
time,,,O Nosso o Solo Sagrado de Terra (1978),0,6,== Works ==,,1978,,,,1151374,TimePoint
time,,,Mataram o rio da minha cidade (2003),0,7,== Works ==,,2003,,,,1151374,TimePoint
time,,,Cantos do solo sagrado (2006),0,8,== Works ==,,2006,,,,1151374,TimePoint
time,,,O coral das ilhas (Coral of the Islands) (2006),0,9,== Works ==,,2006,,,,1151374,TimePoint
time,,,Mensagens do solo sagrado (2006),0,10,== Works ==,,2006,,,,1151374,TimePoint
time,,,Ossobó  (Messages from the Songs of Ossobó) (2008),1,11,== Works ==,,2008,,,,1151374,TimePoint
time,,,Tempo universal' (Universal Time) (2008),0,12,== Works ==,,2008,,,,1151374,TimePoint
time,,,O relógio do tempo (The Clock of Time) (2008),0,13,== Works ==,,2008,,,,1151374,TimePoint
time,,,"Russell G. Hamilton, Voices from an Empire: a history of Afro-Portuguese literature, Minneapolis: University of Minnesota Press, 1975,  pp.",0,16,== Further reading ==,,1975,,,,1151374,TimePoint
time,,,"Mario de Andrade, La poésie africaine d'expression portugaise: anthologie; précédée de Évolution et tendances actuelles, Paris: P.J. Oswald, 1969, p. 65",0,17,== Further reading ==,,1969,,,,1151374,TimePoint
time,,,"Açores, Madère, Cap-Vert, São Tomé e Príncipe, Paris: L'Harmattan, 2009, p. 294, ISBN 978-2-296-07575-7",1,18,== Further reading ==,,2009,,,,1151374,TimePoint
time,,,"Açores, Madère, Cap-Vert, São Tomé e Príncipe, Paris: L'Harmattan, 2009, p. 294, ISBN 978-2-296-07575-7",1,18,== Further reading ==,,ISBN 978-2-296-07575-7,,,,1151374,TimePoint
time,,,"""Morreu Alda Graça do Espírito Santo"", Alda Neves da Graça do Espírito Santo's obituary (in Portuguese),  Téla Nón, 9 March 2010.",0,20,== External links ==,,9 March 2010,,,,1151374,TimePoint
