entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID
event,http://dbpedia.org/resource/World_War_II,"Wikidata:Q1656682,DUL:Event,Schema:Event,DBpedia:SocietalEvent,DBpedia:Event,DBpedia:MilitaryConflict","She continued to singing as a hobby in her secondary education and while she earned a grade II teaching certificate at Holy Rosary College, Enugu.",2,2,== Life ==,254679.0,II,92.0,0.9879570570523872,0.0116550281290818,50667561
place,http://dbpedia.org/resource/Enugu,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","While at the college, she represented it in various choir competitions and won seven solo singing competitions at the Enugu Festival of Arts.",3,2,== Life ==,948.0,Enugu,118.0,0.9800378283739092,0.0203660255248472,50667561
place,http://dbpedia.org/resource/Dublin,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Holy Rosary College was a catholic school; the nuns noticing Nwosu's talent in singing offered her a scholarship to study music at a College of Music in Dublin.,5,2,== Life ==,54070.0,Dublin,153.0,0.9994162705614325,0.0003721005429858149,50667561
place,http://dbpedia.org/resource/Rome,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",She also secured an Eastern regional government scholarship with the opportunity to study music in Rome.,6,2,== Life ==,69551.0,Rome,99.0,0.9941937585892542,0.0042349409131981,50667561
place,http://dbpedia.org/resource/Rome,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Nwosu chose Rome and studied voice at the Conservatori Do,7,2,== Life ==,69551.0,Rome,12.0,0.9974468580134924,0.0019979214224035,50667561
place,http://dbpedia.org/resource/Italy,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","She departed for Italy in 1962 but before she could be accepted at the school, she had to audition and take Italian lessons.",0,3,== Life ==,155703.0,Italy,17.0,0.9954801308506428,0.0022982410300474,50667561
person,http://dbpedia.org/resource/Cleopatra,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty","In Italy, she was featured in operatic roles such as Puccini's Turandot at the Garden Theatre of Castel Gandolfo and also took extra jobs in Cleopatra and the Tenth Victim.",2,3,== Life ==,3879.0,Cleopatra,141.0,0.9979529824829716,0.0019823240120446,50667561
place,http://dbpedia.org/resource/Italy,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","In Italy, she was featured in operatic roles such as Puccini's Turandot at the Garden Theatre of Castel Gandolfo and also took extra jobs in Cleopatra and the Tenth Victim.",2,3,== Life ==,155703.0,Italy,3.0,0.999796772803208,9.80394620892143e-05,50667561
place,http://dbpedia.org/resource/Castel_Gandolfo,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","In Italy, she was featured in operatic roles such as Puccini's Turandot at the Garden Theatre of Castel Gandolfo and also took extra jobs in Cleopatra and the Tenth Victim.",2,3,== Life ==,241.0,Castel Gandolfo,97.0,0.9900192657597562,0.0100813535508048,50667561
person,http://dbpedia.org/resource/Nero,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty","She then appeared in a little shown film, Giovanni Vento's, Ill Nero in 1966.",3,3,== Life ==,4144.0,Nero,64.0,0.9991579659263692,0.0008095068891288459,50667561
place,http://dbpedia.org/resource/Europe,"Schema:Place,Schema:Continent,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Continent","On returning from Europe, she worked as a producer with the Nigerian Broadcasting Corporation (NBC).",0,5,== Career ==,82142.0,Europe,18.0,0.9997974436038798,0.00015512761121131685,50667561
person,http://dbpedia.org/resource/Ayo_Bankole,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","During Festac, she was lead soprano in Ayo Bankole's Festac Cantata and assistant director of music programs for the festivities.",4,5,== Career ==,7.0,Ayo Bankole,39.0,1.0,0.0,50667561
person,http://dbpedia.org/resource/Soprano,http://dbpedia.org/ontology/Person,"During Festac, she was lead soprano in Ayo Bankole's Festac Cantata and assistant director of music programs for the festivities.",4,5,== Career ==,,,,,,50667561
place,http://dbpedia.org/resource/Ghana,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Around the time joined Lazarus Ekwueme's chorale group and traveled with the group to Ghana and various states in Nigeria for chorale performances.,5,5,== Career ==,36927.0,Ghana,86.0,0.993082320445814,0.0068877585833528,50667561
place,http://dbpedia.org/resource/Nigeria,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Around the time joined Lazarus Ekwueme's chorale group and traveled with the group to Ghana and various states in Nigeria for chorale performances.,5,5,== Career ==,46814.0,Nigeria,114.0,0.9999736951531883,2.539748909661668e-05,50667561
person,http://dbpedia.org/resource/Lazarus_Ekwueme,http://dbpedia.org/ontology/Person,Around the time joined Lazarus Ekwueme's chorale group and traveled with the group to Ghana and various states in Nigeria for chorale performances.,5,5,== Career ==,,,,,,50667561
place,http://dbpedia.org/resource/Lagos,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","In 1975, she left NBC to become a lecturer with University of Lagos.",6,5,== Career ==,9319.0,Lagos,62.0,0.9899224727240996,0.0090908411889977,50667561
person,http://dbpedia.org/resource/Akin_Euba,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Nwosu did not have a doctorate degree and met some opposition in academia from lecturers such as Akin Euba who didn't feel she deserved a position in the department.,0,6,== Career ==,32.0,Akin Euba,97.0,1.0,0.0,50667561
place,http://dbpedia.org/resource/Michigan,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion","In 1978, she was admitted to Michigan for a doctorate which she completed in 1981.",1,6,== Career ==,73376.0,Michigan,29.0,0.980108176508871,0.0168465165034193,50667561
place,http://dbpedia.org/resource/Michigan,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion","On returning from Michigan, Nwosu was able to garner more respect among her male dominated colleagues.",2,6,== Career ==,73376.0,Michigan,18.0,0.9345807704151552,0.0627514841263781,50667561
place,http://dbpedia.org/resource/Nigeria,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","In 1985, the group gave a three-day performance at the National Arts Theatre, Iganmu to commemorate Nigeria silver jubilee.",1,7,== Career ==,46814.0,Nigeria,100.0,0.9999755105513312,2.288553622172524e-05,50667561
place,http://dbpedia.org/resource/United_States,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Nwosu retired from Unilag in the late 1990s and traveled to U.S.,0,9,== Later life ==,551746.0,U.S.,60.0,0.9970363734223994,0.0011125641888428,50667561
place,http://dbpedia.org/resource/United_States,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",In U.S. she tried to obtain a university appointment to no avail and then briefly worked as a home care aide before becoming a music teacher at a high school in New Jersey.,1,9,== Later life ==,551746.0,U.S.,3.0,0.9979079057076886,0.0011002112130899,50667561
place,http://dbpedia.org/resource/New_Jersey,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",In U.S. she tried to obtain a university appointment to no avail and then briefly worked as a home care aide before becoming a music teacher at a high school in New Jersey.,1,9,== Later life ==,115370.0,New Jersey,161.0,0.9999942584860244,3.3239707510511444e-06,50667561
person,http://dbpedia.org/resource/Joy_Nwosu_Lo-Bamijoko,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Joy Nwosu Lo-Bamijoko:,1,12,== Sources ==,7.0,Joy Nwosu Lo-Bamijoko,0.0,0.9999999999997868,0.0,50667561
place,http://dbpedia.org/resource/Ethnomusicology,http://dbpedia.org/ontology/Place,The Saga of a Nigerian Female Ethnomusicologist.,2,12,== Sources ==,,,,,,50667561
time,,,"Joy Ifeoma Nroli Nwosu Lo-Bamijoko (born August 27, 1940) is a Nigerian ethnomusicologist, choral conductor, music critic and soprano.",0,0,,,"August 27 , 1940",,,,50667561
time,,,She has performed over 50 solo or group concerts in Nigeria and a few other countries.,2,0,,,50 solo,,,,50667561
time,,,"In 1968, she published the book, Cinema e Africa for Aracne editrice, a piece about Africans in Cinema.",3,0,,,In 1968,,,,50667561
time,,,"While at the college, she represented it in various choir competitions and won seven solo singing competitions at the Enugu Festival of Arts.",3,2,== Life ==,,seven solo,,,,50667561
time,,,"She departed for Italy in 1962 but before she could be accepted at the school, she had to audition and take Italian lessons.",0,3,== Life ==,,in 1962,,,,50667561
time,,,She completed studies after spending five years at the conservatori and followed with additional courses in mass communications.,1,3,== Life ==,,five,,,,50667561
time,,,"She then appeared in a little shown film, Giovanni Vento's, Ill Nero in 1966.",3,3,== Life ==,,in 1966,,,,50667561
time,,,"In 1973, the group released the song UWAM under Decca records which became a hit.",2,5,== Career ==,,In 1973,,,,50667561
time,,,"The popularity of the song led to more radio and television appearances for Nwosu; between 1975 and 1975, she performed on the Cultural Nights program on NBC.",3,5,== Career ==,,between 1975,,,,50667561
time,,,"The popularity of the song led to more radio and television appearances for Nwosu; between 1975 and 1975, she performed on the Cultural Nights program on NBC.",3,5,== Career ==,,1975,,,,50667561
time,,,"In 1975, she left NBC to become a lecturer with University of Lagos.",6,5,== Career ==,,In 1975,,,,50667561
time,,,"In 1978, she was admitted to Michigan for a doctorate which she completed in 1981.",1,6,== Career ==,,In 1978,,,,50667561
time,,,"In 1978, she was admitted to Michigan for a doctorate which she completed in 1981.",1,6,== Career ==,,in 1981,,,,50667561
time,,,"Between, 1986 and 1987, she was head of the music department and later head of the music unit in the cultural studies centre.",3,6,== Career ==,,1986,,,,50667561
time,,,"Between, 1986 and 1987, she was head of the music department and later head of the music unit in the cultural studies centre.",3,6,== Career ==,,1987,,,,50667561
time,,,"Nwosu left Ekwueme's chorale to form her own group, Joy Nwosu and Her Ensemble in the early 1980s.",0,7,== Career ==,,1980s,,,,50667561
time,,,"In 1985, the group gave a three-day performance at the National Arts Theatre, Iganmu to commemorate Nigeria silver jubilee.",1,7,== Career ==,,In 1985,,,,50667561
time,,,"She has written two books, Mirror of Our Lives and Legend of the Walking Dead: Igbo Mythologies.",2,9,== Later life ==,,two,,,,50667561
time,,,"Sadoh, Godwin (2012).",0,12,== Sources ==,,2012,,,,50667561
