entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID,timeEntityType
place,http://dbpedia.org/resource/Europe,"Schema:Place,Schema:Continent,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Continent","The guitar was viewed as an instrument to accompany singers, while the piano was quite popular throughout Europe.",2,4,== Biography ==,82142.0,Europe,106.0,0.9998368616949802,0.00012619924162147062,575924,
person,http://dbpedia.org/resource/Arcas,http://dbpedia.org/ontology/Person,"However, Tárrega had to stop his lessons shortly after, when Arcas left for a concert tour abroad.",3,4,== Biography ==,,,,,,575924,
place,http://dbpedia.org/resource/Barcelona,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Although Tárrega was only ten years old, he ran away and tried to start a musical career on his own by playing in coffee houses and restaurants in Barcelona.",4,4,== Biography ==,35191.0,Barcelona,148.0,0.6894739527032412,0.2569809916711053,575924,
place,http://dbpedia.org/resource/Valencia,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","Three years later, in 1865, he ran away again, this time to Valencia where he joined a family of gypsies.",0,5,== Biography ==,8875.0,Valencia,60.0,0.8718577094991015,0.1182924938917439,575924,
place,http://dbpedia.org/resource/Valencia,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","His father looked for him and brought him back home once more, but he ran away a third time, again to Valencia.",1,5,== Biography ==,8875.0,Valencia,102.0,0.854722468142946,0.1484980072106477,575924,
place,http://dbpedia.org/resource/Seville,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","He had brought along with him a recently purchased guitar, made in Seville by Antonio de Torres.",1,6,== Biography ==,8653.0,Seville,67.0,0.9978038144381168,0.0014319138208257,575924,
person,http://dbpedia.org/resource/Antonio_de_Torres_Jurado,http://dbpedia.org/ontology/Person,"He had brought along with him a recently purchased guitar, made in Seville by Antonio de Torres.",1,6,== Biography ==,,,,,,575924,
person,http://dbpedia.org/resource/Miguel_Llobet,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","By the end of the 1870s, Tárrega was teaching the guitar (Emilio Pujol, Miguel Llobet, and Daniel Fortea were pupils of his) and giving regular concerts.",0,7,== Biography ==,62.0,Miguel Llobet,73.0,1.0,0.0,575924,
person,http://dbpedia.org/resource/Daniel_Fortea,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","By the end of the 1870s, Tárrega was teaching the guitar (Emilio Pujol, Miguel Llobet, and Daniel Fortea were pupils of his) and giving regular concerts.",0,7,== Biography ==,5.0,Daniel Fortea,92.0,1.0,0.0,575924,
person,http://dbpedia.org/resource/Miguel_Llobet,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","By the end of the 1870s, Tárrega was teaching the guitar (Emilio Pujol, Miguel Llobet, and Daniel Fortea were pupils of his) and giving regular concerts.",0,7,== Biography ==,62.0,Miguel Llobet,73.0,1.0,0.0,575924,
person,http://dbpedia.org/resource/Daniel_Fortea,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","By the end of the 1870s, Tárrega was teaching the guitar (Emilio Pujol, Miguel Llobet, and Daniel Fortea were pupils of his) and giving regular concerts.",0,7,== Biography ==,5.0,Daniel Fortea,92.0,1.0,0.0,575924,
person,http://dbpedia.org/resource/Classical_guitar,http://dbpedia.org/ontology/Person,"By the end of the 1870s, Tárrega was teaching the guitar (Emilio Pujol, Miguel Llobet, and Daniel Fortea were pupils of his) and giving regular concerts.",0,7,== Biography ==,,,,,,575924,
person,http://dbpedia.org/resource/Emilio_Pujol,http://dbpedia.org/ontology/Person,"By the end of the 1870s, Tárrega was teaching the guitar (Emilio Pujol, Miguel Llobet, and Daniel Fortea were pupils of his) and giving regular concerts.",0,7,== Biography ==,,,,,,575924,
place,http://dbpedia.org/resource/Spain,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Tárrega received much acclaim for his playing and began traveling to other areas of Spain to perform.,1,7,== Biography ==,124713.0,Spain,85.0,0.619179367062527,0.4347028586499332,575924,
place,http://dbpedia.org/resource/Soria,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","During the winter of 1880, Tárrega replaced his friend Luis de Soria, in a concert in Novelda, Alicante, where, after the concert, an important man in town asked the artist to listen to his daughter, María José Rizo, who was learning to play guitar.",0,8,== Biography ==,591.0,Soria,64.0,0.9448148298045336,0.0584084305707452,575924,
place,http://dbpedia.org/resource/Novelda,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","During the winter of 1880, Tárrega replaced his friend Luis de Soria, in a concert in Novelda, Alicante, where, after the concert, an important man in town asked the artist to listen to his daughter, María José Rizo, who was learning to play guitar.",0,8,== Biography ==,52.0,Novelda,87.0,1.0,1.4493001439567833e-14,575924,
place,http://dbpedia.org/resource/Province_of_Alicante,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","During the winter of 1880, Tárrega replaced his friend Luis de Soria, in a concert in Novelda, Alicante, where, after the concert, an important man in town asked the artist to listen to his daughter, María José Rizo, who was learning to play guitar.",0,8,== Biography ==,678.0,Alicante,96.0,0.6063408992619722,0.6492359023045766,575924,
person,http://dbpedia.org/resource/José_Rizo_Castellón,http://dbpedia.org/ontology/Person,"During the winter of 1880, Tárrega replaced his friend Luis de Soria, in a concert in Novelda, Alicante, where, after the concert, an important man in town asked the artist to listen to his daughter, María José Rizo, who was learning to play guitar.",0,8,== Biography ==,,,,,,575924,
person,http://dbpedia.org/resource/Pedro_II_of_Brazil,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty","In 1881, Tárrega played in the Opera Theatre in Lyon and then the Paris Odeon, in the bicentenary of the death of Pedro Calderón de la Barca.",0,9,== Biography ==,1595.0,Pedro,115.0,0.5668607883945087,0.7641015381866031,575924,
place,http://dbpedia.org/resource/Lyon,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","In 1881, Tárrega played in the Opera Theatre in Lyon and then the Paris Odeon, in the bicentenary of the death of Pedro Calderón de la Barca.",0,9,== Biography ==,13428.0,Lyon,49.0,0.9727863841659696,0.026521341574512,575924,
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","In 1881, Tárrega played in the Opera Theatre in Lyon and then the Paris Odeon, in the bicentenary of the death of Pedro Calderón de la Barca.",0,9,== Biography ==,139486.0,Paris,67.0,0.9995687844557098,0.00043140145034613087,575924,
place,http://dbpedia.org/resource/London,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","He also played in London, but he liked neither the language nor the weather.",1,9,== Biography ==,242203.0,London,18.0,0.9995211134982798,0.00014832769494717562,575924,
place,http://dbpedia.org/resource/London,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",After playing in London he returned to Novelda for his wedding.,10,9,== Biography ==,242203.0,London,17.0,0.9995896482007598,0.00013645253520730506,575924,
place,http://dbpedia.org/resource/Novelda,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",After playing in London he returned to Novelda for his wedding.,10,9,== Biography ==,52.0,Novelda,39.0,0.9351898519439992,0.0693015897675421,575924,
person,http://dbpedia.org/resource/José_Rizo_Castellón,http://dbpedia.org/ontology/Person,"At Christmas 1882, Tárrega married María José Rizo.",11,9,== Biography ==,,,,,,575924,
person,http://dbpedia.org/resource/Ludwig_van_Beethoven,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","To enlarge his guitar repertory and, no doubt, to make use of his considerable knowledge of keyboard music, he soon began transcribing piano works of Beethoven, Chopin, Mendelssohn and others.",0,10,== Biography ==,9567.0,Beethoven,150.0,1.0,7.52100523785145e-16,575924,
person,http://dbpedia.org/resource/Frédéric_Chopin,http://dbpedia.org/ontology/Person,"To enlarge his guitar repertory and, no doubt, to make use of his considerable knowledge of keyboard music, he soon began transcribing piano works of Beethoven, Chopin, Mendelssohn and others.",0,10,== Biography ==,,,,,,575924,
person,http://dbpedia.org/resource/Felix_Mendelssohn,http://dbpedia.org/ontology/Person,"To enlarge his guitar repertory and, no doubt, to make use of his considerable knowledge of keyboard music, he soon began transcribing piano works of Beethoven, Chopin, Mendelssohn and others.",0,10,== Biography ==,,,,,,575924,
person,http://dbpedia.org/resource/Maria_II_of_Portugal,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty","Tárrega and his wife moved to Madrid, gaining their living by teaching privately and playing concerts, but after the death of an infant daughter during the winter, Maria Josefa de los Angeles Tárrega Rizo, they settled permanently in Barcelona in 1885.",1,10,== Biography ==,599.0,Maria,165.0,0.9369264419895514,0.0529589743575267,575924,
place,http://dbpedia.org/resource/Madrid,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Tárrega and his wife moved to Madrid, gaining their living by teaching privately and playing concerts, but after the death of an infant daughter during the winter, Maria Josefa de los Angeles Tárrega Rizo, they settled permanently in Barcelona in 1885.",1,10,== Biography ==,40889.0,Madrid,31.0,0.9996919740848632,0.0002993174582355183,575924,
place,http://dbpedia.org/resource/Los_Angeles,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Tárrega and his wife moved to Madrid, gaining their living by teaching privately and playing concerts, but after the death of an infant daughter during the winter, Maria Josefa de los Angeles Tárrega Rizo, they settled permanently in Barcelona in 1885.",1,10,== Biography ==,123072.0,los Angeles,181.0,0.9999998913563164,5.8479503284431826e-08,575924,
place,http://dbpedia.org/resource/Barcelona,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Tárrega and his wife moved to Madrid, gaining their living by teaching privately and playing concerts, but after the death of an infant daughter during the winter, Maria Josefa de los Angeles Tárrega Rizo, they settled permanently in Barcelona in 1885.",1,10,== Biography ==,35191.0,Barcelona,236.0,0.9991709145572782,0.0007097148710181826,575924,
person,http://dbpedia.org/resource/José_Rizo_Castellón,http://dbpedia.org/ontology/Person,"Tárrega and his wife moved to Madrid, gaining their living by teaching privately and playing concerts, but after the death of an infant daughter during the winter, Maria Josefa de los Angeles Tárrega Rizo, they settled permanently in Barcelona in 1885.",1,10,== Biography ==,,,,,,575924,
place,http://dbpedia.org/resource/Barcelona,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Among his friends in Barcelona were Isaac Albéniz, Enrique Granados, Joaquín Turina and Pau Casals.",2,10,== Biography ==,35191.0,Barcelona,21.0,0.9998423907672308,8.023183361308348e-05,575924,
person,http://dbpedia.org/resource/Enrique_Granados,http://dbpedia.org/ontology/Person,"Among his friends in Barcelona were Isaac Albéniz, Enrique Granados, Joaquín Turina and Pau Casals.",2,10,== Biography ==,,,,,,575924,
person,http://dbpedia.org/resource/Pablo_Casals,http://dbpedia.org/ontology/Person,"Among his friends in Barcelona were Isaac Albéniz, Enrique Granados, Joaquín Turina and Pau Casals.",2,10,== Biography ==,,,,,,575924,
person,http://dbpedia.org/resource/Grand_Duchess_Maria_Nikolaevna_of_Russia,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty","Francisco Tárrega and María José (María Josefa) Rizo had three more children: Paquito (Francisco), Maria Rosatia (María Rosalia) (best known as Marieta) and Concepción.",0,11,== Biography ==,258.0,Maria,103.0,0.4358870871717578,0.6033258146137134,575924,
person,http://dbpedia.org/resource/Saint_Rosalia,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q43115,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Saint","Francisco Tárrega and María José (María Josefa) Rizo had three more children: Paquito (Francisco), Maria Rosatia (María Rosalia) (best known as Marieta) and Concepción.",0,11,== Biography ==,127.0,Rosalia,125.0,0.9532784018341564,0.0487809698421417,575924,
person,http://dbpedia.org/resource/José_Rizo_Castellón,http://dbpedia.org/ontology/Person,"Francisco Tárrega and María José (María Josefa) Rizo had three more children: Paquito (Francisco), Maria Rosatia (María Rosalia) (best known as Marieta) and Concepción.",0,11,== Biography ==,,,,,,575924,
place,http://dbpedia.org/resource/Barcelona,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",She allowed him and his family use of part of her house outside Barcelona.,2,11,== Biography ==,35191.0,Barcelona,64.0,0.946692755314372,0.0545301233168054,575924,
place,http://dbpedia.org/resource/Granada,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","Later she took him to Granada, which later inspired the guitarist to write Recuerdos de la Alhambra, which he first dedicated to Concepción in 1899 with the title ""A Granada.""",3,11,== Biography ==,5208.0,Granada,22.0,0.9996097123081448,0.0002183708713752804,575924,
place,http://dbpedia.org/resource/Granada,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","Later she took him to Granada, which later inspired the guitarist to write Recuerdos de la Alhambra, which he first dedicated to Concepción in 1899 with the title ""A Granada.""",3,11,== Biography ==,5208.0,Granada,167.0,0.9996097123081448,0.0002183708713752804,575924,
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","He later dedicated a revised published version of this piece to Alfred Cottin, the French guitarist he had met in Paris while participating in a concert on a visit accompanied and almost certainly sponsored by Gómez de Jacoby.",4,11,== Biography ==,139486.0,Paris,114.0,0.9997290110458396,0.0002710624050535544,575924,
place,http://dbpedia.org/resource/Spain,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","From the later 1880s up to 1903, Tárrega continued composing and traveling, but limited his concerts to Spain.",0,12,== Biography ==,124713.0,Spain,105.0,0.6158104903640726,0.5477157125203881,575924,
place,http://dbpedia.org/resource/Algiers,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","In 1900, Tárrega visited Algiers, where he was said to have heard a repetitive rhythm played on an Arabian drum and the following morning composed Danza Mora based on that rhythm.",1,12,== Biography ==,7478.0,Algiers,26.0,0.9972711301992756,0.0026062225452626,575924,
place,"http://dbpedia.org/resource/Mora,_Sweden","Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","In 1900, Tárrega visited Algiers, where he was said to have heard a repetitive rhythm played on an Arabian drum and the following morning composed Danza Mora based on that rhythm.",1,12,== Biography ==,288.0,Mora,154.0,0.6557850520846067,0.2333857442348037,575924,
place,http://dbpedia.org/resource/Italy,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","The following year he went on tour to Italy, performing in Rome, Naples, and Milan.",3,12,== Biography ==,155703.0,Italy,38.0,0.9991586606147796,0.0006148423064303465,575924,
place,http://dbpedia.org/resource/Rome,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","The following year he went on tour to Italy, performing in Rome, Naples, and Milan.",3,12,== Biography ==,69551.0,Rome,59.0,0.9996644685579004,0.0002461445637851944,575924,
place,http://dbpedia.org/resource/Naples,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","The following year he went on tour to Italy, performing in Rome, Naples, and Milan.",3,12,== Biography ==,22233.0,Naples,65.0,0.9958714577494144,0.00403842658256,575924,
place,http://dbpedia.org/resource/Milan,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","The following year he went on tour to Italy, performing in Rome, Naples, and Milan.",3,12,== Biography ==,34154.0,Milan,77.0,0.9984126918783722,0.0012006995522608,575924,
place,http://dbpedia.org/resource/Barcelona,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","He died in Barcelona thirteen days later, on 15 December, at the age of 57.",2,13,== Biography ==,35191.0,Barcelona,11.0,0.9470187945991264,0.052580436840414,575924,
person,http://dbpedia.org/resource/Classical_guitar,http://dbpedia.org/ontology/Person,"His conservatory training and familiarity with contemporary classical genres and techniques are apparent in his compositions and transcriptions; these are more sophisticated than those of Spanish guitarist-composers of the previous generation and his contemporaries, e.g., Magín Alegre, Tomás Damas, Julián Arcas, José Viñas, and José Ferrer.",1,15,== Musical style ==,,,,,,575924,
person,http://dbpedia.org/resource/Arcas,http://dbpedia.org/ontology/Person,"His conservatory training and familiarity with contemporary classical genres and techniques are apparent in his compositions and transcriptions; these are more sophisticated than those of Spanish guitarist-composers of the previous generation and his contemporaries, e.g., Magín Alegre, Tomás Damas, Julián Arcas, José Viñas, and José Ferrer.",1,15,== Musical style ==,,,,,,575924,
person,http://dbpedia.org/resource/Enrique_Granados,http://dbpedia.org/ontology/Person,"His favored genres were character pieces (several with Spanish, 'Moorish' and ""Arabic"" allusions) including preludes, etudes, caprices, serenatas, exotic dances, mazurkas, waltzes, and 'ancient dances' also favored by his contemporaries Isaac Albéniz and Enrique Granados (e.g., gavota, minuetto, and pavana).",3,19,== Compositions ==,,,,,,575924,
person,http://dbpedia.org/resource/Composer,http://dbpedia.org/ontology/Person,"The contemporary guitarist and composer Angelo Gilardino has written that Tárrega's 9 Preludios are ""... the deepest musical thought of Tárrega in the most concentrated form.""",1,20,== Compositions ==,,,,,,575924,
person,http://dbpedia.org/resource/Angelo_Gilardino,http://dbpedia.org/ontology/Person,"The contemporary guitarist and composer Angelo Gilardino has written that Tárrega's 9 Preludios are ""... the deepest musical thought of Tárrega in the most concentrated form.""",1,20,== Compositions ==,,,,,,575924,
person,http://dbpedia.org/resource/Composer,http://dbpedia.org/ontology/Person,"He is also the composer of Gran Vals, an excerpt of which was used in the iconic Nokia ringtone.",0,21,== Compositions ==,,,,,,575924,
person,http://dbpedia.org/resource/Ringtone,http://dbpedia.org/ontology/Person,"He is also the composer of Gran Vals, an excerpt of which was used in the iconic Nokia ringtone.",0,21,== Compositions ==,,,,,,575924,
person,http://dbpedia.org/resource/Enrique_García,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q937857,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:SoccerPlayer","Enrique Garcia, n°74 (1906) -",0,24,== Guitars ==,8.0,Enrique Garcia,0.0,0.9999991395349646,0.0,575924,
person,http://dbpedia.org/resource/Francisco_Tárrega,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","This instrument was gifted by Tarrega to his friend Alfred Cottin, to whom he dedicated the composition Recuerdos de la Alhambra.",1,24,== Guitars ==,192.0,Tarrega,30.0,0.8553055672446407,0.1614583333333346,575924,
person,http://dbpedia.org/resource/Francisco_Tárrega,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","This instrument was gifted by Tarrega to his friend Alfred Cottin, to whom he dedicated the composition Recuerdos de la Alhambra.",1,24,== Guitars ==,192.0,Tarrega,30.0,0.8553055672446407,0.1614583333333346,575924,
person,http://dbpedia.org/resource/Django_Reinhardt,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","It then became the official guitar of 'Les Amis de la Guitare', a circle of Parisian guitarists, where it was played by Django Reinhardt, among others.",2,24,== Guitars ==,925.0,Django Reinhardt,120.0,1.0,0.0,575924,
