entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID,timeEntityType
person,http://dbpedia.org/resource/Mily_Balakirev,http://dbpedia.org/ontology/Person,"Balakirev, who had himself been born and bred in Nizhny Novgorod, took Lyapunov under his wing, and oversaw his early compositions as closely as he had done with the members of his circle during the 1860s, now known as The Five.",2,3,== Life ==,,,,,,1531242,
person,http://dbpedia.org/resource/Mily_Balakirev,http://dbpedia.org/ontology/Person,Balakirev's influence remained the dominant influence in his creative life.,3,3,== Life ==,,,,,,1531242,
place,http://dbpedia.org/resource/Kirov_Oblast,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion","In 1893, the Imperial Geographical Society commissioned Lyapunov, along with Balakirev and Anatoly Lyadov, to gather folksongs from the regions of Vologda, Vyatka (now Kirov) and Kostroma.",0,4,== Life ==,1196.0,Vyatka,156.0,0.9998360917672562,0.00016393510305289535,1531242,
place,http://dbpedia.org/resource/Kirov_Oblast,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion","In 1893, the Imperial Geographical Society commissioned Lyapunov, along with Balakirev and Anatoly Lyadov, to gather folksongs from the regions of Vologda, Vyatka (now Kirov) and Kostroma.",0,4,== Life ==,1196.0,Kirov,168.0,0.9999971047308368,2.891241744385337e-06,1531242,
person,http://dbpedia.org/resource/Mily_Balakirev,http://dbpedia.org/ontology/Person,"In 1893, the Imperial Geographical Society commissioned Lyapunov, along with Balakirev and Anatoly Lyadov, to gather folksongs from the regions of Vologda, Vyatka (now Kirov) and Kostroma.",0,4,== Life ==,,,,,,1531242,
person,http://dbpedia.org/resource/Anatoly_Lyadov,http://dbpedia.org/ontology/Person,"In 1893, the Imperial Geographical Society commissioned Lyapunov, along with Balakirev and Anatoly Lyadov, to gather folksongs from the regions of Vologda, Vyatka (now Kirov) and Kostroma.",0,4,== Life ==,,,,,,1531242,
place,http://dbpedia.org/resource/Berlin,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","From 1904, Lyapunov made appearances as a conductor, mounting the podium by invitation in Berlin and Leipzig in 1907.",0,5,== Life ==,90273.0,Berlin,90.0,0.9943836529426509,0.0056003772718394,1531242,
place,http://dbpedia.org/resource/Leipzig,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","From 1904, Lyapunov made appearances as a conductor, mounting the podium by invitation in Berlin and Leipzig in 1907.",0,5,== Life ==,18349.0,Leipzig,101.0,0.9935218296871652,0.0062612700459193,1531242,
person,http://dbpedia.org/resource/Conducting,http://dbpedia.org/ontology/Person,"From 1904, Lyapunov made appearances as a conductor, mounting the podium by invitation in Berlin and Leipzig in 1907.",0,5,== Life ==,,,,,,1531242,
place,http://dbpedia.org/resource/Nazi_Germany,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Lyapunov made several tours of Western Europe, including one of Germany and Austria in 1910–1911.",4,5,== Life ==,47259.0,Germany,64.0,0.8263624066038608,0.1918342889310462,1531242,
place,http://dbpedia.org/resource/Austria,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Lyapunov made several tours of Western Europe, including one of Germany and Austria in 1910–1911.",4,5,== Life ==,54738.0,Austria,76.0,0.8840443170801152,0.0479753039359296,1531242,
person,http://dbpedia.org/resource/Nikolai_Rimsky-Korsakov,http://dbpedia.org/ontology/Person,"He succeeded Nikolai Rimsky-Korsakov as assistant director of music at the Imperial Chapel, became a director of the Free Music School, then its head, as well as a professor at the St. Petersburg Conservatory in 1911.",0,6,== Life ==,,,,,,1531242,
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","After the Revolution, he emigrated to Paris in 1923 and directed a school of music for Russian émigrés, but died of a heart attack the following year.",1,6,== Life ==,139486.0,Paris,38.0,0.9976184952512576,0.0023871895939345,1531242,
place,http://dbpedia.org/resource/Soviet_Union,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","For many years the official Soviet line was that Lyapunov had died during a concert tour of Paris, no acknowledgement being made of his voluntary exile.",2,6,== Life ==,143080.0,Soviet,28.0,0.9996188017502288,0.000131630398072168,1531242,
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","For many years the official Soviet line was that Lyapunov had died during a concert tour of Paris, no acknowledgement being made of his voluntary exile.",2,6,== Life ==,139486.0,Paris,92.0,0.9999683185593508,3.156620378516205e-05,1531242,
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,This set completed the cycle of the 24 major and minor keys that Franz Liszt had started with his own Transcendental Études but had left unfinished.,4,6,== Life ==,,,,,,1531242,
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,"Not only was Lyapunov's set of études as a whole dedicated to the memory of Franz Liszt, but the final étude was specifically titled Élégie en mémoire de François Liszt.",5,6,== Life ==,,,,,,1531242,
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,"Not only was Lyapunov's set of études as a whole dedicated to the memory of Franz Liszt, but the final étude was specifically titled Élégie en mémoire de François Liszt.",5,6,== Life ==,,,,,,1531242,
person,http://dbpedia.org/resource/Donovan_Mitchell,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer","In the UK the pianist Edward Mitchell was an early advocate, first performing and broadcasting the Douze études in 1927.",6,6,== Life ==,473.0,Mitchell,29.0,0.6775711084869845,0.3121385795569599,1531242,
place,http://dbpedia.org/resource/United_Kingdom,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","In the UK the pianist Edward Mitchell was an early advocate, first performing and broadcasting the Douze études in 1927.",6,6,== Life ==,196331.0,UK,7.0,0.9998634394236736,7.628403789947863e-05,1531242,
person,http://dbpedia.org/resource/Tempo,http://dbpedia.org/ontology/Person,Allegro risoluto in B♭ major,0,18,== Works == | === Works with opus numbers ===,,,,,,1531242,
person,http://dbpedia.org/resource/Tempo,http://dbpedia.org/ontology/Person,Vivace in G♭ major,0,19,== Works == | === Works with opus numbers ===,,,,,,1531242,
person,http://dbpedia.org/resource/Tempo,http://dbpedia.org/ontology/Person,Lento in E♭ minor,0,20,== Works == | === Works with opus numbers ===,,,,,,1531242,
person,http://dbpedia.org/resource/B-flat_major,http://dbpedia.org/ontology/Person,Allegro giocoso in B major,0,21,== Works == | === Works with opus numbers ===,,,,,,1531242,
person,http://dbpedia.org/resource/Tempo,http://dbpedia.org/ontology/Person,Allegro grazioso in A♭ major,0,22,== Works == | === Works with opus numbers ===,,,,,,1531242,
person,http://dbpedia.org/resource/Tempo,http://dbpedia.org/ontology/Person,Andantino mosso in F minor,0,23,== Works == | === Works with opus numbers ===,,,,,,1531242,
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,11 – 12 Transcendental Études (dedicated to Franz Liszt),1,29,== Works == | === Works with opus numbers ===,,,,,,1531242,
person,http://dbpedia.org/resource/B-flat_major,http://dbpedia.org/ontology/Person,"""Carillon"" (""The bells"") in B major",0,32,== Works == | === Works with opus numbers ===,,,,,,1531242,
place,http://dbpedia.org/resource/Terek_Oblast,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","""Térek"" (""The river Terek"") in G♯ minor",0,33,== Works == | === Works with opus numbers ===,140.0,Terek,21.0,0.8521773047842649,0.173464170457937,1531242,
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,"""Élégie en mémoire de François Liszt"" (""Elegy in memory of Liszt"") in E minor",0,41,== Works == | === Works with opus numbers ===,,,,,,1531242,
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,"""Élégie en mémoire de François Liszt"" (""Elegy in memory of Liszt"") in E minor",0,41,== Works == | === Works with opus numbers ===,,,,,,1531242,
person,http://dbpedia.org/resource/Composer,http://dbpedia.org/ontology/Person,[later arranged (possibly not by the composer?),2,46,== Works == | === Works with opus numbers ===,,,,,,1531242,
person,http://dbpedia.org/resource/Ludmila_of_Bohemia,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q43115,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Saint",33 – Two piano pieces from Glinka's Ruslan and Ludmilla,1,63,== Works == | === Works with opus numbers ===,82.0,Ludmilla,49.0,0.999988986833636,5.355606205964568e-06,1531242,
person,http://dbpedia.org/resource/Mikhail_Glinka,http://dbpedia.org/ontology/Person,33 – Two piano pieces from Glinka's Ruslan and Ludmilla,1,63,== Works == | === Works with opus numbers ===,,,,,,1531242,
person,http://dbpedia.org/resource/Werewolf,http://dbpedia.org/ontology/Person,"""""Loup-garou""",0,68,== Works == | === Works with opus numbers ===,,,,,,1531242,
place,http://dbpedia.org/resource/Wola,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion","37 – Zhelazova Vola, symphonic poem in memory of Chopin  (Cyrillic, Желазова Вола; a reference to Chopin's birthplace Żelazowa Wola)",1,75,== Works == | === Works with opus numbers ===,362.0,Wola,142.0,0.9999999962676044,3.732210086347425e-09,1531242,
person,http://dbpedia.org/resource/Frédéric_Chopin,http://dbpedia.org/ontology/Person,"37 – Zhelazova Vola, symphonic poem in memory of Chopin  (Cyrillic, Желазова Вола; a reference to Chopin's birthplace Żelazowa Wola)",1,75,== Works == | === Works with opus numbers ===,,,,,,1531242,
person,http://dbpedia.org/resource/Frédéric_Chopin,http://dbpedia.org/ontology/Person,"37 – Zhelazova Vola, symphonic poem in memory of Chopin  (Cyrillic, Желазова Вола; a reference to Chopin's birthplace Żelazowa Wola)",1,75,== Works == | === Works with opus numbers ===,,,,,,1531242,
person,http://dbpedia.org/resource/E-flat_major,http://dbpedia.org/ontology/Person,38 – Piano Concerto No. 2 in E major (1909),1,76,== Works == | === Works with opus numbers ===,,,,,,1531242,
place,http://dbpedia.org/resource/Le_Lude,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","""Prélude"" in D♭ major",0,79,== Works == | === Works with opus numbers ===,28.0,lude,5.0,0.9999999999976552,1.7659467917580856e-12,1531242,
person,http://dbpedia.org/resource/Composer,http://dbpedia.org/ontology/Person,Prelude Pastorale (arr. 2 pianos)  (not confirmed if arrangement is by the composer),2,100,== Works == | === Works with opus numbers ===,,,,,,1531242,
place,http://dbpedia.org/resource/La_Vieille,"Wikidata:Q39715,Wikidata:Q12518,Schema:Place,DBpedia:Tower,DBpedia:Place,DBpedia:Location,DBpedia:ArchitecturalStructure,DBpedia:Lighthouse","""Conte de la bonne"" (""La vieille et l'ours"") (""Nurse’s story"")",0,110,== Works == | === Works with opus numbers ===,14.0,La vieille,22.0,0.9999999999980672,0.0,1531242,
person,http://dbpedia.org/resource/Tenor,http://dbpedia.org/ontology/Person,"68 – Vechernyaya pesn [Evening song], Cantata for Tenor, Chorus and Orchestra (1920)",1,120,== Works == | === Works with opus numbers ===,,,,,,1531242,
place,http://dbpedia.org/resource/Terek_Oblast,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","Gifts of the Terek (Дары Терека), Cantata for viola solo, chorus and orchestra (1883)",0,125,== Works == | === Works without opus numbers ===,140.0,Terek,13.0,0.7004419435394734,0.4276697654939907,1531242,
person,http://dbpedia.org/resource/Tempo,http://dbpedia.org/ontology/Person,Allegretto scherzando (1923),0,129,== Works == | === Works without opus numbers ===,,,,,,1531242,
person,http://dbpedia.org/resource/Mikhail_Glinka,http://dbpedia.org/ontology/Person,"Piano transcription of Glinka's ""Kamarinskaya""",0,132,== Works == | === Works without opus numbers ===,,,,,,1531242,
place,http://dbpedia.org/resource/London,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Garden, Edward, Liner notes for Hyperion CDA 67326, Lyapunov: Piano Concertos 1 & 2; Rhapsody on Ukrainian Themes (London: Hyperion Records Limited, 2002).",0,135,== Sources ==,242203.0,London,115.0,0.9793441988856988,0.0191018158170289,1531242,
person,http://dbpedia.org/resource/Stanley_Sadie,http://dbpedia.org/ontology/Person,"Stanley Sadie, The New Grove Dictionary of Music and Musicians, 20 vols.",1,136,== Sources ==,,,,,,1531242,
place,http://dbpedia.org/resource/London,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","(London: Macmillan, 1980).",2,136,== Sources ==,242203.0,London,1.0,0.9203918066446072,0.0693296088072047,1531242,
person,http://dbpedia.org/resource/Sergei_Lyapunov,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Free scores by Sergei Lyapunov at the International Music Score Library Project (IMSLP),0,139,== External links ==,57.0,Sergei Lyapunov,15.0,0.9999999999999716,0.0,1531242,
person,http://dbpedia.org/resource/Sergei_Lyapunov,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Free scores by Sergei Lyapunov at the International Music Score Library Project (IMSLP),0,139,== External links ==,57.0,Sergei Lyapunov,15.0,0.9999999999999716,0.0,1531242,
person,http://dbpedia.org/resource/Anthony_Davis,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Richard Beattie Davis `Lyapunov` `Beauty of Belaieff`.,0,140,== External links ==,1743.0,Davis,16.0,0.6166955174516067,0.3956967749650104,1531242,
place,http://dbpedia.org/resource/United_Kingdom,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","G Clef Publishing, Bedford UK 2008 ISBN 978-1-905912-14-8",1,140,== External links ==,196331.0,UK,27.0,0.9999583347665104,1.7218859524523035e-05,1531242,
place,http://dbpedia.org/resource/Clef,http://dbpedia.org/ontology/Place,"G Clef Publishing, Bedford UK 2008 ISBN 978-1-905912-14-8",1,140,== External links ==,,,,,,1531242,
person,http://dbpedia.org/resource/Bobby_Layne,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q14128148,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:GridironFootballPlayer,DBpedia:Athlete,DBpedia:Agent,DBpedia:AmericanFootballPlayer","Lyapunov biography, images, recording list and more by Ryan Layne Whitney",0,142,== External links ==,350.0,Layne,60.0,0.7580757391089302,0.2831311481165023,1531242,
place,http://dbpedia.org/resource/Whitney_Museum_of_American_Art,"Wikidata:Q41176,Wikidata:Q33506,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Museum","Lyapunov biography, images, recording list and more by Ryan Layne Whitney",0,142,== External links ==,3795.0,Whitney,66.0,0.640409910404624,0.338766250980835,1531242,
time,,,"Sergei Mikhailovich Lyapunov (or Liapunov; Russian: Серге́й Миха́йлович Ляпуно́в, Russian pronunciation: [sʲɪrˈɡʲej mʲɪˈxajləvʲɪtɕ lʲɪpʊˈnof]; 30 November [O.S. 18 November] 1859 – 8 November 1924) was a Russian composer, pianist and conductor.",0,0,,,8 November 1924,,,,1531242,TimePoint
time,,,"After the death of his father, Mikhail Lyapunov, when he was about eight, Sergei, his mother, and his two brothers (one of them was Aleksandr Lyapunov, later a notable mathematician) went to live in the larger town of Nizhny Novgorod.",1,2,== Life ==,,one of,,,,1531242,TimePoint
time,,,"On the recommendation of Nikolai Rubinstein, the Director of the Moscow Conservatory of Music, he enrolled in that institution in 1878.",3,2,== Life ==,,institution in 1878,,,,1531242,TimePoint
time,,,Lyapunov arranged 30 of these songs for voice and piano and used authentic folk songs in several of his compositions during the 1890s.,2,4,== Life ==,,30 of,,,,1531242,TimePoint
time,,,Lyapunov arranged 30 of these songs for voice and piano and used authentic folk songs in several of his compositions during the 1890s.,2,4,== Life ==,,during the 1890s,,,,1531242,TimePoint
time,,,"In the spring of 1910, Lyapunov recorded some of his own works for the reproducing piano Welte-Mignon (Op.",2,5,== Life ==,,spring of 1910,,,,1531242,TimePoint
time,,,"11, Nos. 1, 5, and 12; Op. 35).",3,5,== Life ==,,1,,,,1531242,TimePoint
time,,,"11, Nos. 1, 5, and 12; Op. 35).",3,5,== Life ==,,35,,,,1531242,TimePoint
time,,,"Lyapunov made several tours of Western Europe, including one of Germany and Austria in 1910–1911.",4,5,== Life ==,,one of,,,,1531242,TimePoint
time,,,This set completed the cycle of the 24 major and minor keys that Franz Liszt had started with his own Transcendental Études but had left unfinished.,4,6,== Life ==,,of the 24,,,,1531242,TimePoint
time,,,Louis Kentner made the premiere recording in 1949.,7,6,== Life ==,,recording in 1949,,,,1531242,TimePoint
time,,,2 – Ballade (orchestra; 1883; also arranged for 2 pianos),1,13,== Works == | === Works with opus numbers ===,,1883,,,,1531242,TimePoint
time,,,4 – Piano Concerto No. 1 in E♭ minor (1890),1,15,== Works == | === Works with opus numbers ===,,1 in,,,,1531242,TimePoint
time,,,4 – Piano Concerto No. 1 in E♭ minor (1890),1,15,== Works == | === Works with opus numbers ===,,1890,,,,1531242,TimePoint
time,,,6 – Seven Preludes (1896),1,17,== Works == | === Works with opus numbers ===,,1896,,,,1531242,TimePoint
time,,,7 – Solemn Overture on Russian Themes (1886),1,25,== Works == | === Works with opus numbers ===,,1886,,,,1531242,TimePoint
time,,,9 – Two Mazurkas (1898),1,27,== Works == | === Works with opus numbers ===,,1898,,,,1531242,TimePoint
time,,,12 – Symphony No. 1 in B minor (1887),1,42,== Works == | === Works with opus numbers ===,,1 in,,,,1531242,TimePoint
time,,,12 – Symphony No. 1 in B minor (1887),1,42,== Works == | === Works with opus numbers ===,,1887,,,,1531242,TimePoint
time,,,13 – 35 Russian Folksongs (1897),1,43,== Works == | === Works with opus numbers ===,,1897,,,,1531242,TimePoint
time,,,15 – Russian songs (1900),1,45,== Works == | === Works with opus numbers ===,,1900,,,,1531242,TimePoint
time,,,"16 – Polonaise for Grand Orchestra, in D major (1902)",1,46,== Works == | === Works with opus numbers ===,,1902,,,,1531242,TimePoint
time,,,"for piano solo, piano 4h, and 2pf 8h]",3,46,== Works == | === Works with opus numbers ===,,2pf 8h ],,,,1531242,TimePoint
time,,,22 – Chant du crépuscule,1,52,== Works == | === Works with opus numbers ===,,22 –,,,,1531242,TimeRange
time,,,23 – Valse-Impromptu No. 1 in D major,1,53,== Works == | === Works with opus numbers ===,,1 in,,,,1531242,TimePoint
time,,,28 – Rhapsody on Ukrainian Themes for piano and orchestra (1907),1,58,== Works == | === Works with opus numbers ===,,1907,,,,1531242,TimePoint
time,,,29 – Valse-Impromptu No. 2 in G♭ major,1,59,== Works == | === Works with opus numbers ===,,2 in,,,,1531242,TimePoint
time,,,33 – Two piano pieces from Glinka's Ruslan and Ludmilla,1,63,== Works == | === Works with opus numbers ===,,Two piano,,,,1531242,TimePoint
time,,,38 – Piano Concerto No. 2 in E major (1909),1,76,== Works == | === Works with opus numbers ===,,2 in,,,,1531242,TimePoint
time,,,38 – Piano Concerto No. 2 in E major (1909),1,76,== Works == | === Works with opus numbers ===,,1909,,,,1531242,TimePoint
time,,,42 – Three songs (1910–11),1,87,== Works == | === Works with opus numbers ===,,1910–11,,,,1531242,TimeRange
time,,,43 – Seven songs (1911),1,88,== Works == | === Works with opus numbers ===,,1911,,,,1531242,TimePoint
time,,,44 – Three songs (1911),1,89,== Works == | === Works with opus numbers ===,,1911,,,,1531242,TimePoint
time,,,45 – Scherzo (1911),1,90,== Works == | === Works with opus numbers ===,,1911,,,,1531242,TimePoint
