entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID
person,http://dbpedia.org/resource/Ole_Bull,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","He was a friend, musical promoter and benefactor to many composers of his time, including Frédéric Chopin, Charles-Valentin Alkan, Richard Wagner, Hector Berlioz, Robert Schumann, Clara Schumann, Camille Saint-Saëns, Edvard Grieg, Ole Bull, Joachim Raff, Mikhail Glinka, and Alexander Borodin.",1,1,,201.0,Ole Bull,234.0,0.99999999975131,2.486645167520162e-10,67379
person,http://dbpedia.org/resource/Ole_Bull,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist","He was a friend, musical promoter and benefactor to many composers of his time, including Frédéric Chopin, Charles-Valentin Alkan, Richard Wagner, Hector Berlioz, Robert Schumann, Clara Schumann, Camille Saint-Saëns, Edvard Grieg, Ole Bull, Joachim Raff, Mikhail Glinka, and Alexander Borodin.",1,1,,201.0,Ole Bull,234.0,0.99999999975131,2.486645167520162e-10,67379
person,http://dbpedia.org/resource/Frédéric_Chopin,http://dbpedia.org/ontology/Person,"He was a friend, musical promoter and benefactor to many composers of his time, including Frédéric Chopin, Charles-Valentin Alkan, Richard Wagner, Hector Berlioz, Robert Schumann, Clara Schumann, Camille Saint-Saëns, Edvard Grieg, Ole Bull, Joachim Raff, Mikhail Glinka, and Alexander Borodin.",1,1,,,,,,,67379
person,http://dbpedia.org/resource/Charles-Valentin_Alkan,http://dbpedia.org/ontology/Person,"He was a friend, musical promoter and benefactor to many composers of his time, including Frédéric Chopin, Charles-Valentin Alkan, Richard Wagner, Hector Berlioz, Robert Schumann, Clara Schumann, Camille Saint-Saëns, Edvard Grieg, Ole Bull, Joachim Raff, Mikhail Glinka, and Alexander Borodin.",1,1,,,,,,,67379
person,http://dbpedia.org/resource/Richard_Wagner,http://dbpedia.org/ontology/Person,"He was a friend, musical promoter and benefactor to many composers of his time, including Frédéric Chopin, Charles-Valentin Alkan, Richard Wagner, Hector Berlioz, Robert Schumann, Clara Schumann, Camille Saint-Saëns, Edvard Grieg, Ole Bull, Joachim Raff, Mikhail Glinka, and Alexander Borodin.",1,1,,,,,,,67379
person,http://dbpedia.org/resource/Hector_Berlioz,http://dbpedia.org/ontology/Person,"He was a friend, musical promoter and benefactor to many composers of his time, including Frédéric Chopin, Charles-Valentin Alkan, Richard Wagner, Hector Berlioz, Robert Schumann, Clara Schumann, Camille Saint-Saëns, Edvard Grieg, Ole Bull, Joachim Raff, Mikhail Glinka, and Alexander Borodin.",1,1,,,,,,,67379
person,http://dbpedia.org/resource/Joachim_Raff,http://dbpedia.org/ontology/Person,"He was a friend, musical promoter and benefactor to many composers of his time, including Frédéric Chopin, Charles-Valentin Alkan, Richard Wagner, Hector Berlioz, Robert Schumann, Clara Schumann, Camille Saint-Saëns, Edvard Grieg, Ole Bull, Joachim Raff, Mikhail Glinka, and Alexander Borodin.",1,1,,,,,,,67379
person,http://dbpedia.org/resource/Mikhail_Glinka,http://dbpedia.org/ontology/Person,"He was a friend, musical promoter and benefactor to many composers of his time, including Frédéric Chopin, Charles-Valentin Alkan, Richard Wagner, Hector Berlioz, Robert Schumann, Clara Schumann, Camille Saint-Saëns, Edvard Grieg, Ole Bull, Joachim Raff, Mikhail Glinka, and Alexander Borodin.",1,1,,,,,,,67379
person,http://dbpedia.org/resource/Alexander_Borodin,http://dbpedia.org/ontology/Person,"He was a friend, musical promoter and benefactor to many composers of his time, including Frédéric Chopin, Charles-Valentin Alkan, Richard Wagner, Hector Berlioz, Robert Schumann, Clara Schumann, Camille Saint-Saëns, Edvard Grieg, Ole Bull, Joachim Raff, Mikhail Glinka, and Alexander Borodin.",1,1,,,,,,,67379
person,http://dbpedia.org/resource/Composer,http://dbpedia.org/ontology/Person,"A prolific composer, Liszt was one of the most prominent representatives of the New German School (German: Neudeutsche Schule).",0,2,,,,,,,67379
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,"A prolific composer, Liszt was one of the most prominent representatives of the New German School (German: Neudeutsche Schule).",0,2,,,,,,,67379
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,"Among Liszt's musical contributions were the symphonic poem, developing thematic transformation as part of his experiments in musical form, and radical innovations in harmony.",2,2,,,,,,,67379
person,http://dbpedia.org/resource/Maria_Anna_of_Spain,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty","Franz Liszt was born to Anna Liszt (née Maria Anna Lager) and Adam Liszt on 22 October 1811, in the village of Doborján (German: Raiding) in Sopron County, in the Kingdom of Hungary, Austrian Empire.",0,5,== Life == | === Early life ===,108.0,Maria Anna,41.0,0.999999043528649,4.816686406405385e-07,67379
place,http://dbpedia.org/resource/Sopron_County,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion","Franz Liszt was born to Anna Liszt (née Maria Anna Lager) and Adam Liszt on 22 October 1811, in the village of Doborján (German: Raiding) in Sopron County, in the Kingdom of Hungary, Austrian Empire.",0,5,== Life == | === Early life ===,173.0,Sopron County,143.0,1.0,0.0,67379
place,http://dbpedia.org/resource/Kingdom_of_Hungary,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Franz Liszt was born to Anna Liszt (née Maria Anna Lager) and Adam Liszt on 22 October 1811, in the village of Doborján (German: Raiding) in Sopron County, in the Kingdom of Hungary, Austrian Empire.",0,5,== Life == | === Early life ===,8142.0,Hungary,176.0,0.9931394092131136,0.0068806389109816,67379
place,http://dbpedia.org/resource/Holy_Roman_Empire,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Franz Liszt was born to Anna Liszt (née Maria Anna Lager) and Adam Liszt on 22 October 1811, in the village of Doborján (German: Raiding) in Sopron County, in the Kingdom of Hungary, Austrian Empire.",0,5,== Life == | === Early life ===,11018.0,Empire,194.0,0.956382492943337,0.0399864929513063,67379
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,"Franz Liszt was born to Anna Liszt (née Maria Anna Lager) and Adam Liszt on 22 October 1811, in the village of Doborján (German: Raiding) in Sopron County, in the Kingdom of Hungary, Austrian Empire.",0,5,== Life == | === Early life ===,,,,,,67379
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,"Franz Liszt was born to Anna Liszt (née Maria Anna Lager) and Adam Liszt on 22 October 1811, in the village of Doborján (German: Raiding) in Sopron County, in the Kingdom of Hungary, Austrian Empire.",0,5,== Life == | === Early life ===,,,,,,67379
person,http://dbpedia.org/resource/Adam_Liszt,http://dbpedia.org/ontology/Person,"Franz Liszt was born to Anna Liszt (née Maria Anna Lager) and Adam Liszt on 22 October 1811, in the village of Doborján (German: Raiding) in Sopron County, in the Kingdom of Hungary, Austrian Empire.",0,5,== Life == | === Early life ===,,,,,,67379
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,"Liszt's father played the piano, violin, cello, and guitar.",1,5,== Life == | === Early life ===,,,,,,67379
person,http://dbpedia.org/resource/Saint_Nicholas,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q43115,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Saint","He had been in the service of Prince Nikolaus II Esterházy and knew Haydn, Hummel, and Beethoven personally.",2,5,== Life == | === Early life ===,2631.0,Nikolaus,37.0,0.9999997845029276,1.8766531086220364e-07,67379
person,http://dbpedia.org/resource/Johann_Nepomuk_Hummel,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","He had been in the service of Prince Nikolaus II Esterházy and knew Haydn, Hummel, and Beethoven personally.",2,5,== Life == | === Early life ===,391.0,Hummel,76.0,0.9999999503567392,4.897161342133167e-08,67379
person,http://dbpedia.org/resource/Ludwig_van_Beethoven,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","He had been in the service of Prince Nikolaus II Esterházy and knew Haydn, Hummel, and Beethoven personally.",2,5,== Life == | === Early life ===,9567.0,Beethoven,88.0,1.0,4.068029699351486e-18,67379
event,http://dbpedia.org/resource/World_War_II,"Wikidata:Q1656682,DUL:Event,Schema:Event,DBpedia:SocietalEvent,DBpedia:Event,DBpedia:MilitaryConflict","He had been in the service of Prince Nikolaus II Esterházy and knew Haydn, Hummel, and Beethoven personally.",2,5,== Life == | === Early life ===,254679.0,II,46.0,0.9998726043472548,7.408313927380534e-05,67379
person,http://dbpedia.org/resource/Joseph_Haydn,http://dbpedia.org/ontology/Person,"He had been in the service of Prince Nikolaus II Esterházy and knew Haydn, Hummel, and Beethoven personally.",2,5,== Life == | === Early life ===,,,,,,67379
place,http://dbpedia.org/resource/Bratislava,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","He appeared in concerts at Sopron and Pressburg (Hungarian: Pozsony, present-day Bratislava, Slovakia) in October and November 1820 at age nine.",6,5,== Life == | === Early life ===,8607.0,Bratislava,81.0,0.9999825596714798,1.74403380256383e-05,67379
place,http://dbpedia.org/resource/Slovakia,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","He appeared in concerts at Sopron and Pressburg (Hungarian: Pozsony, present-day Bratislava, Slovakia) in October and November 1820 at age nine.",6,5,== Life == | === Early life ===,29226.0,Slovakia,93.0,0.9999999068846862,7.805038566686485e-08,67379
place,http://dbpedia.org/resource/Vienna,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","After the concerts, a group of wealthy sponsors offered to finance Franz's musical education in Vienna.",7,5,== Life == | === Early life ===,55955.0,Vienna,96.0,0.999483510837809,0.0004931202263000868,67379
person,http://dbpedia.org/resource/Carl_Czerny,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","There, Liszt received piano lessons from Carl Czerny, who in his own youth had been a student of Beethoven and Hummel.",8,5,== Life == | === Early life ===,269.0,Carl Czerny,41.0,1.0,0.0,67379
person,http://dbpedia.org/resource/Ludwig_van_Beethoven,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","There, Liszt received piano lessons from Carl Czerny, who in his own youth had been a student of Beethoven and Hummel.",8,5,== Life == | === Early life ===,9567.0,Beethoven,97.0,1.0,8.790756712846203e-16,67379
person,http://dbpedia.org/resource/Johann_Nepomuk_Hummel,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","There, Liszt received piano lessons from Carl Czerny, who in his own youth had been a student of Beethoven and Hummel.",8,5,== Life == | === Early life ===,391.0,Hummel,111.0,0.9999999999991188,7.833517894772377e-13,67379
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,"There, Liszt received piano lessons from Carl Czerny, who in his own youth had been a student of Beethoven and Hummel.",8,5,== Life == | === Early life ===,,,,,,67379
person,http://dbpedia.org/resource/Ferdinando_Paer,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","He also received lessons in composition from Ferdinando Paer and Antonio Salieri, who was then the music director of the Viennese court.",9,5,== Life == | === Early life ===,119.0,Ferdinando Paer,45.0,1.0,0.0,67379
place,http://dbpedia.org/resource/Vienna,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","He also received lessons in composition from Ferdinando Paer and Antonio Salieri, who was then the music director of the Viennese court.",9,5,== Life == | === Early life ===,55955.0,Viennese,121.0,0.9999939225109185,2.9399048924742317e-06,67379
person,http://dbpedia.org/resource/Antonio_Salieri,http://dbpedia.org/ontology/Person,"He also received lessons in composition from Ferdinando Paer and Antonio Salieri, who was then the music director of the Viennese court.",9,5,== Life == | === Early life ===,,,,,,67379
place,http://dbpedia.org/resource/Vienna,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Liszt's public debut in Vienna on 1 December 1822, at a concert at the ""Landständischer Saal"", was a great success.",10,5,== Life == | === Early life ===,55955.0,Vienna,24.0,0.9199201309735516,0.0815590760139295,67379
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,"Liszt's public debut in Vienna on 1 December 1822, at a concert at the ""Landständischer Saal"", was a great success.",10,5,== Life == | === Early life ===,,,,,,67379
person,http://dbpedia.org/resource/Ludwig_van_Beethoven,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",He was greeted in Austrian and Hungarian aristocratic circles and met Beethoven and Schubert.,11,5,== Life == | === Early life ===,9567.0,Beethoven,70.0,0.9999999998227196,1.2017947572485264e-10,67379
person,http://dbpedia.org/resource/Franz_Schubert,http://dbpedia.org/ontology/Person,He was greeted in Austrian and Hungarian aristocratic circles and met Beethoven and Schubert.,11,5,== Life == | === Early life ===,,,,,,67379
person,http://dbpedia.org/resource/Adam_Liszt,http://dbpedia.org/ontology/Person,"In the spring of 1823, when his one-year leave of absence came to an end, Adam Liszt asked Prince Esterházy in vain for two more years.",12,5,== Life == | === Early life ===,,,,,,67379
person,http://dbpedia.org/resource/Prince,http://dbpedia.org/ontology/Person,"In the spring of 1823, when his one-year leave of absence came to an end, Adam Liszt asked Prince Esterházy in vain for two more years.",12,5,== Life == | === Early life ===,,,,,,67379
person,http://dbpedia.org/resource/Adam_Liszt,http://dbpedia.org/ontology/Person,"Adam Liszt, therefore, took his leave of the Prince's services.",13,5,== Life == | === Early life ===,,,,,,67379
person,http://dbpedia.org/resource/Prince,http://dbpedia.org/ontology/Person,"Adam Liszt, therefore, took his leave of the Prince's services.",13,5,== Life == | === Early life ===,,,,,,67379
place,http://dbpedia.org/resource/Hungary,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","At the end of April 1823, the family returned to Hungary for the last time.",14,5,== Life == | === Early life ===,52041.0,Hungary,49.0,0.9842803191874624,0.0127517727017262,67379
place,http://dbpedia.org/resource/Vienna,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","At the end of May 1823, the family travelled to Vienna once more.",15,5,== Life == | === Early life ===,55955.0,Vienna,48.0,0.9994383963314428,0.0005445885873967939,67379
event,http://dbpedia.org/resource/World_War_II,"Wikidata:Q1656682,DUL:Event,Schema:Event,DBpedia:SocietalEvent,DBpedia:Event,DBpedia:MilitaryConflict","Towards the end of 1823 or early 1824, Liszt's first composition was published, his Variation on a Waltz by Diabelli (now S. 147), appeared as Variation 24 in Part II of Vaterländischer Künstlerverein.",0,6,== Life == | === Early life ===,254679.0,II,164.0,0.999109919555095,0.0007382063190891042,67379
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,"Towards the end of 1823 or early 1824, Liszt's first composition was published, his Variation on a Waltz by Diabelli (now S. 147), appeared as Variation 24 in Part II of Vaterländischer Künstlerverein.",0,6,== Life == | === Early life ===,,,,,,67379
person,http://dbpedia.org/resource/Ludwig_van_Beethoven,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","This anthology, commissioned by Anton Diabelli, includes 50 variations on his waltz by 50 different composers (Part II), Part I being taken up by Beethoven's 33 variations on the same theme, which are now separately better known simply as his Diabelli Variations, Op.",1,6,== Life == | === Early life ===,9567.0,Beethoven,146.0,0.9999999999999432,2.2876498374512525e-14,67379
event,http://dbpedia.org/resource/World_War_II,"Wikidata:Q1656682,DUL:Event,Schema:Event,DBpedia:SocietalEvent,DBpedia:Event,DBpedia:MilitaryConflict","This anthology, commissioned by Anton Diabelli, includes 50 variations on his waltz by 50 different composers (Part II), Part I being taken up by Beethoven's 33 variations on the same theme, which are now separately better known simply as his Diabelli Variations, Op.",1,6,== Life == | === Early life ===,254679.0,II,116.0,0.9956822666889692,0.002646137025938,67379
place,http://dbpedia.org/resource/Hungary,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Liszt's inclusion in the Diabelli project (he was described in it as ""an 11-year-old boy, born in Hungary"") was almost certainly at the instigation of Czerny, his teacher, and also a participant.",3,6,== Life == | === Early life ===,52041.0,Hungary,98.0,0.9992264716454584,0.0006277485457836806,67379
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,"Liszt's inclusion in the Diabelli project (he was described in it as ""an 11-year-old boy, born in Hungary"") was almost certainly at the instigation of Czerny, his teacher, and also a participant.",3,6,== Life == | === Early life ===,,,,,,67379
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,Liszt was the only child composer in the anthology.,4,6,== Life == | === Early life ===,,,,,,67379
person,http://dbpedia.org/resource/Composer,http://dbpedia.org/ontology/Person,Liszt was the only child composer in the anthology.,4,6,== Life == | === Early life ===,,,,,,67379
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Adolescence in Paris =,1,7,== Life == | === Adolescence in Paris ===,139486.0,Paris,15.0,0.9998848548970984,0.00011249117577098624,67379
person,http://dbpedia.org/resource/Adolescence,http://dbpedia.org/ontology/Person,Adolescence in Paris =,1,7,== Life == | === Adolescence in Paris ===,,,,,,67379
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","After his father's death in 1827, Liszt moved to Paris; for the next five years, he lived with his mother in a small apartment.",0,8,== Life == | === Adolescence in Paris ===,139486.0,Paris,49.0,0.9999840548002468,1.5918203346713883e-05,67379
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,"After his father's death in 1827, Liszt moved to Paris; for the next five years, he lived with his mother in a small apartment.",0,8,== Life == | === Adolescence in Paris ===,,,,,,67379
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,"He gave up touring, and in order to earn money, Liszt gave lessons on playing piano and composition, often from early morning until late at night.",1,8,== Life == | === Adolescence in Paris ===,,,,,,67379
person,http://dbpedia.org/resource/Princess_Caroline_of_Great_Britain,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty","The following year, Liszt fell in love with one of his pupils, Caroline de Saint-Cricq, the daughter of Charles X's minister of commerce, Pierre de Saint-Cricq.",4,8,== Life == | === Adolescence in Paris ===,145.0,Caroline,63.0,0.928175890212327,0.0272543218447091,67379
person,http://dbpedia.org/resource/Charles_X,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty","The following year, Liszt fell in love with one of his pupils, Caroline de Saint-Cricq, the daughter of Charles X's minister of commerce, Pierre de Saint-Cricq.",4,8,== Life == | === Adolescence in Paris ===,1382.0,Charles X,104.0,0.9999998559686492,1.440313579102346e-07,67379
person,http://dbpedia.org/resource/Pierre_Curie,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q901,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Scientist","The following year, Liszt fell in love with one of his pupils, Caroline de Saint-Cricq, the daughter of Charles X's minister of commerce, Pierre de Saint-Cricq.",4,8,== Life == | === Adolescence in Paris ===,421.0,Pierre,138.0,0.845182308062896,0.1446260966195185,67379
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,"The following year, Liszt fell in love with one of his pupils, Caroline de Saint-Cricq, the daughter of Charles X's minister of commerce, Pierre de Saint-Cricq.",4,8,== Life == | === Adolescence in Paris ===,,,,,,67379
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Liszt fell very ill, to the extent that an obituary notice was printed in a Paris newspaper, and he underwent a long period of religious doubts and pessimism.",6,8,== Life == | === Adolescence in Paris ===,139486.0,Paris,76.0,0.9999675449156716,3.2434948651544575e-05,67379
person,http://dbpedia.org/resource/Franz_Liszt,http://dbpedia.org/ontology/Person,"Liszt fell very ill, to the extent that an obituary notice was printed in a Paris newspaper, and he underwent a long period of religious doubts and pessimism.",6,8,== Life == | === Adolescence in Paris ===,,,,,,67379
person,http://dbpedia.org/resource/Hugues_Felicité_Robert_de_Lamennais,http://dbpedia.org/ontology/Person,"He had many discussions with the Abbé de Lamennais, who acted as his spiritual father, and also with Chrétien Urhan, a German-born violinist who introduced him to the Saint-Simonists.",8,8,== Life == | === Adolescence in Paris ===,,,,,,67379
