entType,URI,types,sentence,sentenceIndex,paragraphIndex,section,support,entity,offset,similarityScore,percentageOfSecondRank,wikiPageID
person,http://dbpedia.org/resource/George_Harrison,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Boyd inspired Harrison's songs ""I Need You"", ""If I Needed Someone"", ""Something"" and ""For You Blue"", and Clapton's songs ""Layla"", ""Bell Bottom Blues"" and ""Wonderful Tonight"".",4,0,,6275.0,Harrison,14.0,0.999999885597624,1.1413889591700981e-07,825643
place,http://dbpedia.org/resource/United_States,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","In August 2007, Boyd published her autobiography Wonderful Today (titled Wonderful Tonight in the United States).",0,1,,551746.0,United States,98.0,0.9997610751524174,0.000171049894961048,825643
person,http://dbpedia.org/resource/George_Harrison,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Her photographs of Harrison and Clapton, titled Through the Eye of a Muse, have been widely exhibited.",1,1,,6275.0,Harrison,19.0,0.9996374037982212,0.00035993849867866555,825643
place,http://dbpedia.org/resource/Taunton,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","Boyd was born on 17 March 1944 in Taunton, Somerset, the first child of Colin (""Jock"")",0,3,== Early life ==,3066.0,Taunton,34.0,0.9998761045252116,0.0001135373695658982,825643
place,http://dbpedia.org/resource/Somerset,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion","Boyd was born on 17 March 1944 in Taunton, Somerset, the first child of Colin (""Jock"")",0,3,== Early life ==,17371.0,Somerset,43.0,0.8732356862221425,0.1451661873469453,825643
place,http://dbpedia.org/resource/Lothian,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","The Boyds moved to West Lothian in Scotland, where her brother, Colin, was born in 1946.",2,3,== Early life ==,921.0,Lothian,24.0,0.9966588220340424,0.0021680481828591,825643
place,http://dbpedia.org/resource/Guildford,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","They then moved to Guildford, Surrey, where her sister Jenny was born in 1947.",3,3,== Early life ==,3517.0,Guildford,19.0,0.9968132130662108,0.0024428971246372,825643
place,http://dbpedia.org/resource/Surrey,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion","They then moved to Guildford, Surrey, where her sister Jenny was born in 1947.",3,3,== Early life ==,15449.0,Surrey,30.0,0.991636469141218,0.008307581793315,825643
place,http://dbpedia.org/resource/Nairobi,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","After Jock's discharge from the Royal Air Force, the Boyds lived in Nairobi from 1948 to 1953.",4,3,== Early life ==,9031.0,Nairobi,68.0,0.999972373623902,1.5510376751705e-05,825643
person,http://dbpedia.org/resource/Paula_Hitler,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Boyd's youngest sister, Paula, was born at a hospital in Nakuru, Kenya, in 1951.",5,3,== Early life ==,43.0,Paula,24.0,0.9656287363295888,0.0347677998139027,825643
place,http://dbpedia.org/resource/Nakuru,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Boyd's youngest sister, Paula, was born at a hospital in Nakuru, Kenya, in 1951.",5,3,== Early life ==,561.0,Nakuru,57.0,0.9994032201648944,0.0005265386819574118,825643
place,http://dbpedia.org/resource/Kenya,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Boyd's youngest sister, Paula, was born at a hospital in Nakuru, Kenya, in 1951.",5,3,== Early life ==,43631.0,Kenya,65.0,0.9994458986416056,0.0002726076224765412,825643
place,http://dbpedia.org/resource/Nakuru,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","From the age of eight, Boyd boarded at Nakuru School near Nairobi.",6,3,== Early life ==,561.0,Nakuru,39.0,0.9992433554316714,0.0007494088074191601,825643
place,http://dbpedia.org/resource/Nairobi,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","From the age of eight, Boyd boarded at Nakuru School near Nairobi.",6,3,== Early life ==,9031.0,Nairobi,58.0,0.9995628077135368,0.00025582441949154484,825643
person,http://dbpedia.org/resource/Julia_the_Elder,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",Clare (1962–2018) and Julia (b. 1964).,11,3,== Early life ==,295.0,Julia,24.0,0.9999963107533302,3.021486725588326e-06,825643
person,http://dbpedia.org/resource/Agnes_of_Rome,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q43115,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Saint","Boyd briefly attended Hazeldean School in Putney, and then the St Agnes and St Michael Convent Boarding School in East Grinstead, and St Martha's Convent in Hadley Wood, Hertfordshire.",12,3,== Early life ==,302.0,St Agnes,63.0,0.9995384942449173,0.00034070133108930203,825643
person,http://dbpedia.org/resource/Martha,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q43115,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Saint","Boyd briefly attended Hazeldean School in Putney, and then the St Agnes and St Michael Convent Boarding School in East Grinstead, and St Martha's Convent in Hadley Wood, Hertfordshire.",12,3,== Early life ==,624.0,St Martha,134.0,0.9999972130649906,2.786941187235282e-06,825643
place,http://dbpedia.org/resource/Putney,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","Boyd briefly attended Hazeldean School in Putney, and then the St Agnes and St Michael Convent Boarding School in East Grinstead, and St Martha's Convent in Hadley Wood, Hertfordshire.",12,3,== Early life ==,1235.0,Putney,42.0,0.9961297234756792,0.0038359334035459,825643
place,http://dbpedia.org/resource/East_Grinstead,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","Boyd briefly attended Hazeldean School in Putney, and then the St Agnes and St Michael Convent Boarding School in East Grinstead, and St Martha's Convent in Hadley Wood, Hertfordshire.",12,3,== Early life ==,810.0,East Grinstead,114.0,0.9994209175071412,0.0005361800280588169,825643
place,http://dbpedia.org/resource/Hadley_Wood,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement","Boyd briefly attended Hazeldean School in Putney, and then the St Agnes and St Michael Convent Boarding School in East Grinstead, and St Martha's Convent in Hadley Wood, Hertfordshire.",12,3,== Early life ==,77.0,Hadley Wood,157.0,0.9999958403671028,4.159650207650178e-06,825643
place,http://dbpedia.org/resource/Hertfordshire,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion","Boyd briefly attended Hazeldean School in Putney, and then the St Agnes and St Michael Convent Boarding School in East Grinstead, and St Martha's Convent in Hadley Wood, Hertfordshire.",12,3,== Early life ==,8825.0,Hertfordshire,170.0,0.9999667257559128,1.7835199069674073e-05,825643
person,http://dbpedia.org/resource/Elizabeth_Arden,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",She moved to London in 1962 and worked as a shampoo girl at Elizabeth Arden's salon.,14,3,== Early life ==,244.0,Elizabeth Arden,60.0,0.9999999999895124,1.0482288609695366e-11,825643
place,http://dbpedia.org/resource/London,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",She moved to London in 1962 and worked as a shampoo girl at Elizabeth Arden's salon.,14,3,== Early life ==,242203.0,London,13.0,0.9998144080321908,7.483117713870505e-05,825643
place,http://dbpedia.org/resource/London,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Boyd began her fashion career in 1962, modelling at first in London and Paris.",0,6,== Career == | === Modelling ===,242203.0,London,61.0,0.9997778796740834,0.00011539584607256132,825643
place,http://dbpedia.org/resource/Paris,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Boyd began her fashion career in 1962, modelling at first in London and Paris.",0,6,== Career == | === Modelling ===,139486.0,Paris,72.0,0.9999525853069764,4.720474576901847e-05,825643
place,http://dbpedia.org/resource/United_Kingdom,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Among her regular assignments at that time were jobs for the UK edition of Vogue, Vanity Fair, Elle in France, and Honey, as well as fashion spreads in newspapers such as The Daily Telegraph and The Times.",1,6,== Career == | === Modelling ===,196331.0,UK,61.0,0.9951425770852445,0.0041292356057499,825643
place,http://dbpedia.org/resource/France,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Among her regular assignments at that time were jobs for the UK edition of Vogue, Vanity Fair, Elle in France, and Honey, as well as fashion spreads in newspapers such as The Daily Telegraph and The Times.",1,6,== Career == | === Modelling ===,262297.0,France,103.0,0.9995154561092672,0.00021438113775193592,825643
person,http://dbpedia.org/resource/David_Bailey,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","She was photographed by David Bailey, Terence Donovan and Brian Duffy, among others, and appeared on the cover of British Vogue.",2,6,== Career == | === Modelling ===,260.0,David Bailey,24.0,1.0,1.2927784144525656e-18,825643
person,http://dbpedia.org/resource/Terence_Donovan_(actor),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","She was photographed by David Bailey, Terence Donovan and Brian Duffy, among others, and appeared on the cover of British Vogue.",2,6,== Career == | === Modelling ===,101.0,Terence Donovan,38.0,0.707211404203,0.4113504133918577,825643
person,http://dbpedia.org/resource/Brian_Duffy_(photographer),"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","She was photographed by David Bailey, Terence Donovan and Brian Duffy, among others, and appeared on the cover of British Vogue.",2,6,== Career == | === Modelling ===,39.0,Brian Duffy,58.0,0.8644047701389935,0.15686274509804,825643
person,http://dbpedia.org/resource/Twiggy,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q4610556,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Model","Other popular models of the day, such as Twiggy, based their modelling appearance on Boyd.",3,6,== Career == | === Modelling ===,491.0,Twiggy,41.0,0.9999063840475372,9.362218358273217e-05,825643
person,http://dbpedia.org/resource/Roy_Hibbert,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer","In the description of journalist Tom Hibbert, Boyd and Jean Shrimpton became ""international celebrities"" as the embodiment of the ""British female 'look' – mini-skirt, long, straight hair and wide-eyed loveliness"".",4,6,== Career == | === Modelling ===,533.0,Hibbert,37.0,0.9182358560417124,0.0890446860532674,825643
person,http://dbpedia.org/resource/Jean_Shrimpton,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q4610556,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Model","In the description of journalist Tom Hibbert, Boyd and Jean Shrimpton became ""international celebrities"" as the embodiment of the ""British female 'look' – mini-skirt, long, straight hair and wide-eyed loveliness"".",4,6,== Career == | === Modelling ===,116.0,Jean Shrimpton,55.0,1.0,0.0,825643
place,http://dbpedia.org/resource/United_Kingdom,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","In the description of journalist Tom Hibbert, Boyd and Jean Shrimpton became ""international celebrities"" as the embodiment of the ""British female 'look' – mini-skirt, long, straight hair and wide-eyed loveliness"".",4,6,== Career == | === Modelling ===,196331.0,British,131.0,0.9083353247586162,0.099202762403454,825643
person,http://dbpedia.org/resource/Journalist,http://dbpedia.org/ontology/Person,"In the description of journalist Tom Hibbert, Boyd and Jean Shrimpton became ""international celebrities"" as the embodiment of the ""British female 'look' – mini-skirt, long, straight hair and wide-eyed loveliness"".",4,6,== Career == | === Modelling ===,,,,,,825643
person,http://dbpedia.org/resource/Ossie_Clark,http://dbpedia.org/ontology/Person,"In her autobiography, Boyd recalls being known as the muse to designer Ossie Clark, who used to call some of his designs ""Pattie"".",6,6,== Career == | === Modelling ===,,,,,,825643
person,http://dbpedia.org/resource/Richard_Lester,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","In early 1964, Boyd appeared in a television advertising campaign for Smith's crisps, directed by Richard Lester.",0,7,== Career == | === Modelling ===,355.0,Richard Lester,98.0,0.9999999999988916,1.0908104967545166e-12,825643
person,http://dbpedia.org/resource/George_Gershwin,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Lester then cast her as a schoolgirl in the Beatles' 1964 film A Hard Day's Night, where she met and befriended the group's lead guitarist, George Harrison.",1,7,== Career == | === Modelling ===,4430.0,George,140.0,0.9178297179327652,0.0848221399075145,825643
person,http://dbpedia.org/resource/George_Harrison,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Lester then cast her as a schoolgirl in the Beatles' 1964 film A Hard Day's Night, where she met and befriended the group's lead guitarist, George Harrison.",1,7,== Career == | === Modelling ===,6275.0,Harrison,147.0,0.9999994379303008,5.619207357005541e-07,825643
person,http://dbpedia.org/resource/George_Harrison,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Boyd's modelling career skyrocketed as a result of her subsequent romantic involvement with Harrison.,2,7,== Career == | === Modelling ===,6275.0,Harrison,92.0,0.9984661478958308,0.0015312709148061,825643
person,http://dbpedia.org/resource/Jeanloup_Sieff,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Artist","She recalls that further assignments for Vogue and Vanity Fair were the result, along with jobs for Tatler (with photographer Jeanloup Sieff), more TV commercials, for Smith's and for L'Oréal's Dop shampoo brand, and advertisements in newspaper fashion pages.",3,7,== Career == | === Modelling ===,24.0,Jeanloup Sieff,126.0,1.0,0.0,825643
person,http://dbpedia.org/resource/George_Harrison,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Boyd and Harrison were among the leading couples in the Swinging London era, when, according to a 1966 article in the Daily Express, ""actors, pop singers, hairdressers, and models"" were London's new ""privileged class"".",4,7,== Career == | === Modelling ===,6275.0,Harrison,9.0,0.9997301630525992,0.00026932009252984287,825643
place,http://dbpedia.org/resource/London,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Boyd and Harrison were among the leading couples in the Swinging London era, when, according to a 1966 article in the Daily Express, ""actors, pop singers, hairdressers, and models"" were London's new ""privileged class"".",4,7,== Career == | === Modelling ===,242203.0,London,186.0,0.9998294419590844,0.0001079381220430382,825643
person,http://dbpedia.org/resource/Barry_Miles,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","UK underground writer Barry Miles later described her as ""by far the most glamorous"" of all the Beatles' wives and girlfriends, while author Shawn Levy writes that, even more so than Jane Asher, the London-born stage actress who was Paul McCartney's girlfriend for much of the 1960s, Boyd epitomised what ""sixties stardom was meant to confer upon its chosen"".",5,7,== Career == | === Modelling ===,165.0,Barry Miles,22.0,1.0,7.366808975406058e-22,825643
person,http://dbpedia.org/resource/Shawn_Levy,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","UK underground writer Barry Miles later described her as ""by far the most glamorous"" of all the Beatles' wives and girlfriends, while author Shawn Levy writes that, even more so than Jane Asher, the London-born stage actress who was Paul McCartney's girlfriend for much of the 1960s, Boyd epitomised what ""sixties stardom was meant to confer upon its chosen"".",5,7,== Career == | === Modelling ===,198.0,Shawn Levy,141.0,0.9999999997760938,2.239062939470018e-10,825643
person,http://dbpedia.org/resource/Jane_Asher,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","UK underground writer Barry Miles later described her as ""by far the most glamorous"" of all the Beatles' wives and girlfriends, while author Shawn Levy writes that, even more so than Jane Asher, the London-born stage actress who was Paul McCartney's girlfriend for much of the 1960s, Boyd epitomised what ""sixties stardom was meant to confer upon its chosen"".",5,7,== Career == | === Modelling ===,258.0,Jane Asher,183.0,1.0,0.0,825643
person,http://dbpedia.org/resource/Paul_McCartney,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","UK underground writer Barry Miles later described her as ""by far the most glamorous"" of all the Beatles' wives and girlfriends, while author Shawn Levy writes that, even more so than Jane Asher, the London-born stage actress who was Paul McCartney's girlfriend for much of the 1960s, Boyd epitomised what ""sixties stardom was meant to confer upon its chosen"".",5,7,== Career == | === Modelling ===,8464.0,Paul McCartney,233.0,0.999999999989882,1.0068846449193604e-11,825643
person,http://dbpedia.org/resource/Mary_Quant,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q3501317,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:FashionDesigner","Writing in 1966, British fashion designer Mary Quant commented that it had become a requisite for contemporary women to strive ""to look like Pattie Boyd rather than Marlene Dietrich"", adding: ""Their aim is to look childishly young, naïvely unsophisticated, and it takes more sophistication to work out that look than those early would-be sophisticates ever dreamed of.",6,7,== Career == | === Modelling ===,183.0,Mary Quant,42.0,1.0,0.0,825643
person,http://dbpedia.org/resource/Pattie_Boyd,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q4610556,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Model","Writing in 1966, British fashion designer Mary Quant commented that it had become a requisite for contemporary women to strive ""to look like Pattie Boyd rather than Marlene Dietrich"", adding: ""Their aim is to look childishly young, naïvely unsophisticated, and it takes more sophistication to work out that look than those early would-be sophisticates ever dreamed of.",6,7,== Career == | === Modelling ===,235.0,Pattie Boyd,141.0,1.0,0.0,825643
person,http://dbpedia.org/resource/Marlene_Dietrich,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person","Writing in 1966, British fashion designer Mary Quant commented that it had become a requisite for contemporary women to strive ""to look like Pattie Boyd rather than Marlene Dietrich"", adding: ""Their aim is to look childishly young, naïvely unsophisticated, and it takes more sophistication to work out that look than those early would-be sophisticates ever dreamed of.",6,7,== Career == | === Modelling ===,1542.0,Marlene Dietrich,165.0,1.0,0.0,825643
place,http://dbpedia.org/resource/United_Kingdom,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country","Writing in 1966, British fashion designer Mary Quant commented that it had become a requisite for contemporary women to strive ""to look like Pattie Boyd rather than Marlene Dietrich"", adding: ""Their aim is to look childishly young, naïvely unsophisticated, and it takes more sophistication to work out that look than those early would-be sophisticates ever dreamed of.",6,7,== Career == | === Modelling ===,196331.0,British,17.0,0.9514785217349212,0.0428956170433361,825643
person,http://dbpedia.org/resource/Fashion_design,http://dbpedia.org/ontology/Person,"Writing in 1966, British fashion designer Mary Quant commented that it had become a requisite for contemporary women to strive ""to look like Pattie Boyd rather than Marlene Dietrich"", adding: ""Their aim is to look childishly young, naïvely unsophisticated, and it takes more sophistication to work out that look than those early would-be sophisticates ever dreamed of.",6,7,== Career == | === Modelling ===,,,,,,825643
place,http://dbpedia.org/resource/London,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","""At the request of Gloria Stavers, Boyd began writing a column, titled ""Patti's Letter from London"", for the American teen magazine 16.",7,7,== Career == | === Modelling ===,242203.0,London,92.0,0.9997772123676344,6.546017529165359e-05,825643
