types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/WikicatKnightsOfTheRoundTable,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/WikicatPeopleInCornishHistory,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/WikicatLegendaryRulers,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/WikicatMedievalPeople,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/WikicatMonarchsOfCornwall,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/WikicatMythologicalKings,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/WikicatMythologicalSwordFighters,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Aristocrat109807754,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Combatant109939313,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Communicator109610660,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/HeadOfState110164747,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/King110231515,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Knight110238375,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Leader109623038,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/MaleAristocrat110285135,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Negotiator110351874,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Person100007846,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Representative110522035,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Ruler110541229,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Sovereign110628644,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/WikicatSub-RomanMonarchs,http://dbpedia.org/resource/King_Arthur,Arthur,5376,106,0.9716715760091292,0.0228517354183722,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Aerospace_engineering,aeronautical engineer,2542,127,1.0,0.0,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Aerospace_engineering,aeronautical engineer,2542,127,1.0,0.0,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Aerospace_engineering,aeronautical engineer,2542,127,1.0,0.0,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Aerospace_engineering,aeronautical engineer,2542,127,1.0,0.0,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Aerospace_engineering,aeronautical engineer,2542,127,1.0,0.0,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Activity100407535,http://dbpedia.org/resource/Aerospace_engineering,aeronautical engineer,2542,127,1.0,0.0,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Aerospace_engineering,aeronautical engineer,2542,127,1.0,0.0,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Component105868954,http://dbpedia.org/resource/Aerospace_engineering,aeronautical engineer,2542,127,1.0,0.0,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Concept105835747,http://dbpedia.org/resource/Aerospace_engineering,aeronautical engineer,2542,127,1.0,0.0,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Aerospace_engineering,aeronautical engineer,2542,127,1.0,0.0,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Discipline105996646,http://dbpedia.org/resource/Aerospace_engineering,aeronautical engineer,2542,127,1.0,0.0,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Aerospace_engineering,aeronautical engineer,2542,127,1.0,0.0,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/Idea105833840,http://dbpedia.org/resource/Aerospace_engineering,aeronautical engineer,2542,127,1.0,0.0,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
http://dbpedia.org/class/yago/KnowledgeDomain105999266,http://dbpedia.org/resource/Aerospace_engineering,aeronautical engineer,2542,127,1.0,0.0,"Colin Edward Michael Blunstone was born on 24 June 1945, in Hatfield, Hertfordshire, England, only son of Arthur Blunstone, an aeronautical engineer at the De Havilland factory at Hatfield who later ran a hairdressing business before returning to work for De Havilland, and housewife Dorothy, a former dancer who also worked for De Havilland.",0,3,== Early years ==
