types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Percussion_instrument,percussion,21560,22,0.9980914347760008,0.0018370431729579,Barbata's interest in percussion began as he watched his older brother drumming in the marching band.,6,2,== Early life ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Marching_band,marching band,2040,87,0.9999921338942964,7.354874960926691e-06,Barbata's interest in percussion began as he watched his older brother drumming in the marching band.,6,2,== Early life ==
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Marching_band,marching band,2040,87,0.9999921338942964,7.354874960926691e-06,Barbata's interest in percussion began as he watched his older brother drumming in the marching band.,6,2,== Early life ==
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/Marching_band,marching band,2040,87,0.9999921338942964,7.354874960926691e-06,Barbata's interest in percussion began as he watched his older brother drumming in the marching band.,6,2,== Early life ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/class/yago/WikicatJazzInstruments,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/class/yago/WikicatPercussionInstruments,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/ontology/Book,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/class/yago/WikicatCymbals,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/class/yago/WikicatDrums,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/class/yago/WikicatMembranophones,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/class/yago/WikicatMusicalInstruments,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/class/yago/Cymbal103157348,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/class/yago/Device103183080,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/class/yago/Drum103249569,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/class/yago/Instrument103574816,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/class/yago/MusicalInstrument103800933,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/class/yago/PercussionInstrument103915437,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://dbpedia.org/class/yago/WikicatNorthAmericanPercussionInstruments,http://dbpedia.org/resource/Drum_kit,drums,51049,29,0.97655342392505,0.0234896801818967,"After expressing interest in drums, Barbata's brother brought him to a friend's house where Barbata played on his first trap set.",7,2,== Early life ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Marching_band,marching band,2040,155,0.9999934305050218,4.727190354604343e-06,"Soon after the family moved to San Luis Obispo, California, where Barbata went to high school and followed in his older brother's footsteps and joined the marching band.",1,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Marching_band,marching band,2040,155,0.9999934305050218,4.727190354604343e-06,"Soon after the family moved to San Luis Obispo, California, where Barbata went to high school and followed in his older brother's footsteps and joined the marching band.",1,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/Marching_band,marching band,2040,155,0.9999934305050218,4.727190354604343e-06,"Soon after the family moved to San Luis Obispo, California, where Barbata went to high school and followed in his older brother's footsteps and joined the marching band.",1,4,== The Sentinals (1961–1965) ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Drum,drum,4786,57,0.7474743994213345,0.3377970976351843,The rudimentary rhythms and beats from Barbata's time in drum line heavily influenced his technique in later years.,2,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Drum,drum,4786,57,0.7474743994213345,0.3377970976351843,The rudimentary rhythms and beats from Barbata's time in drum line heavily influenced his technique in later years.,2,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Drum,drum,4786,57,0.7474743994213345,0.3377970976351843,The rudimentary rhythms and beats from Barbata's time in drum line heavily influenced his technique in later years.,2,4,== The Sentinals (1961–1965) ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/WikicatJazzInstruments,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/WikicatPercussionInstruments,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/ontology/Book,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/WikicatCymbals,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/WikicatDrums,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/WikicatMembranophones,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/WikicatMusicalInstruments,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/Cymbal103157348,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/Device103183080,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/Drum103249569,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/Instrument103574816,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/MusicalInstrument103800933,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/PercussionInstrument103915437,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/WikicatNorthAmericanPercussionInstruments,http://dbpedia.org/resource/Drum_kit,drums,51049,87,0.999380048335517,0.00034649173776459485,He soon went on to help form a band called the Ambassadors and bought his first set of drums.,3,4,== The Sentinals (1961–1965) ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Drummer,drums,3992,136,0.8511603162491339,0.1748418674100218,"After playing gigs every weekend for six months, Barbata was approached by an instrumental surf rock group called the Sentinals to play drums.",4,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Drummer,drums,3992,136,0.8511603162491339,0.1748418674100218,"After playing gigs every weekend for six months, Barbata was approached by an instrumental surf rock group called the Sentinals to play drums.",4,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Drummer,drums,3992,136,0.8511603162491339,0.1748418674100218,"After playing gigs every weekend for six months, Barbata was approached by an instrumental surf rock group called the Sentinals to play drums.",4,4,== The Sentinals (1961–1965) ==
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,http://dbpedia.org/resource/Big_Surf,Big Surf,8,106,0.9999999992654978,0.0,The Sentinals toured all over the country with acts such as The Righteous Brothers and released the album Big Surf! which produced a No. 1,5,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/ontology/Park,http://dbpedia.org/resource/Big_Surf,Big Surf,8,106,0.9999999992654978,0.0,The Sentinals toured all over the country with acts such as The Righteous Brothers and released the album Big Surf! which produced a No. 1,5,4,== The Sentinals (1961–1965) ==
"http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresInTempe,Arizona",http://dbpedia.org/resource/Big_Surf,Big Surf,8,106,0.9999999992654978,0.0,The Sentinals toured all over the country with acts such as The Righteous Brothers and released the album Big Surf! which produced a No. 1,5,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Big_Surf,Big Surf,8,106,0.9999999992654978,0.0,The Sentinals toured all over the country with acts such as The Righteous Brothers and released the album Big Surf! which produced a No. 1,5,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Big_Surf,Big Surf,8,106,0.9999999992654978,0.0,The Sentinals toured all over the country with acts such as The Righteous Brothers and released the album Big Surf! which produced a No. 1,5,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Big_Surf,Big Surf,8,106,0.9999999992654978,0.0,The Sentinals toured all over the country with acts such as The Righteous Brothers and released the album Big Surf! which produced a No. 1,5,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/Building102913152,http://dbpedia.org/resource/Big_Surf,Big Surf,8,106,0.9999999992654978,0.0,The Sentinals toured all over the country with acts such as The Righteous Brothers and released the album Big Surf! which produced a No. 1,5,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Big_Surf,Big Surf,8,106,0.9999999992654978,0.0,The Sentinals toured all over the country with acts such as The Righteous Brothers and released the album Big Surf! which produced a No. 1,5,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Big_Surf,Big Surf,8,106,0.9999999992654978,0.0,The Sentinals toured all over the country with acts such as The Righteous Brothers and released the album Big Surf! which produced a No. 1,5,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/Structure104341686,http://dbpedia.org/resource/Big_Surf,Big Surf,8,106,0.9999999992654978,0.0,The Sentinals toured all over the country with acts such as The Righteous Brothers and released the album Big Surf! which produced a No. 1,5,4,== The Sentinals (1961–1965) ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Big_Surf,Big Surf,8,106,0.9999999992654978,0.0,The Sentinals toured all over the country with acts such as The Righteous Brothers and released the album Big Surf! which produced a No. 1,5,4,== The Sentinals (1961–1965) ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Spring_(hydrology),spring,3926,3,0.6255866365834779,0.2688327814569535,"In spring 1966, The Turtles were looking for a new drummer and Gene Clark of the Byrds recommended Barbata.",0,6,== The Turtles (1966–1969) ==
http://dbpedia.org/ontology/River,http://dbpedia.org/resource/Spring_(hydrology),spring,3926,3,0.6255866365834779,0.2688327814569535,"In spring 1966, The Turtles were looking for a new drummer and Gene Clark of the Byrds recommended Barbata.",0,6,== The Turtles (1966–1969) ==
http://dbpedia.org/class/yago/WikicatBodiesOfWater,http://dbpedia.org/resource/Spring_(hydrology),spring,3926,3,0.6255866365834779,0.2688327814569535,"In spring 1966, The Turtles were looking for a new drummer and Gene Clark of the Byrds recommended Barbata.",0,6,== The Turtles (1966–1969) ==
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Spring_(hydrology),spring,3926,3,0.6255866365834779,0.2688327814569535,"In spring 1966, The Turtles were looking for a new drummer and Gene Clark of the Byrds recommended Barbata.",0,6,== The Turtles (1966–1969) ==
