types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Deirdre,Deirdre,160,67,1.0,4.9572612474863485e-18,Feidhlimidh Mac Daill (sometimes Felim mac Dall) was the father of Deirdre in the Ulster Cycle of Irish mythology.,0,0,
http://dbpedia.org/class/yago/Communicator109610660,http://dbpedia.org/resource/Conchobar_mac_Nessa,Conchobar mac Nessa,178,24,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/HeadOfState110164747,http://dbpedia.org/resource/Conchobar_mac_Nessa,Conchobar mac Nessa,178,24,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/King110231515,http://dbpedia.org/resource/Conchobar_mac_Nessa,Conchobar mac Nessa,178,24,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Conchobar_mac_Nessa,Conchobar mac Nessa,178,24,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/Negotiator110351874,http://dbpedia.org/resource/Conchobar_mac_Nessa,Conchobar mac Nessa,178,24,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Conchobar_mac_Nessa,Conchobar mac Nessa,178,24,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Conchobar_mac_Nessa,Conchobar mac Nessa,178,24,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/Person100007846,http://dbpedia.org/resource/Conchobar_mac_Nessa,Conchobar mac Nessa,178,24,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Conchobar_mac_Nessa,Conchobar mac Nessa,178,24,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/Representative110522035,http://dbpedia.org/resource/Conchobar_mac_Nessa,Conchobar mac Nessa,178,24,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/Ruler110541229,http://dbpedia.org/resource/Conchobar_mac_Nessa,Conchobar mac Nessa,178,24,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/Sovereign110628644,http://dbpedia.org/resource/Conchobar_mac_Nessa,Conchobar mac Nessa,178,24,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Conchobar_mac_Nessa,Conchobar mac Nessa,178,24,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/Wikicat1st-centuryIrishPeople,http://dbpedia.org/resource/Conchobar_mac_Nessa,Conchobar mac Nessa,178,24,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/Wikicat1st-centuryMonarchsInEurope,http://dbpedia.org/resource/Conchobar_mac_Nessa,Conchobar mac Nessa,178,24,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/News,news,6118,79,0.9888547507181034,0.0029284196717665,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/News,news,6118,79,0.9888547507181034,0.0029284196717665,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/News,news,6118,79,0.9888547507181034,0.0029284196717665,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Deirdre,Deirdre,160,95,1.0,1.5723511250798474e-22,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/WikicatCharactersInTáinBóCúailnge,http://dbpedia.org/resource/Cathbad,Cathbad,62,136,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/Ability105616246,http://dbpedia.org/resource/Cathbad,Cathbad,62,136,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Cathbad,Cathbad,62,136,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Cathbad,Cathbad,62,136,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/Creativity105624700,http://dbpedia.org/resource/Cathbad,Cathbad,62,136,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/FictionalCharacter109587565,http://dbpedia.org/resource/Cathbad,Cathbad,62,136,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/ImaginaryBeing109483738,http://dbpedia.org/resource/Cathbad,Cathbad,62,136,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/Imagination105625465,http://dbpedia.org/resource/Cathbad,Cathbad,62,136,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Cathbad,Cathbad,62,136,1.0,0.0,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Horoscope,horoscope,561,172,0.9999999999882334,1.1763587972543764e-11,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/ontology/Single,http://dbpedia.org/resource/Horoscope,horoscope,561,172,0.9999999999882334,1.1763587972543764e-11,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Prophecy,prophecy,1645,202,0.999367717586398,0.0003839454362924402,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/resource/Prophecy,prophecy,1645,202,0.999367717586398,0.0003839454362924402,"He was the bard of King Conchobar mac Nessa, whom he was entertaining when the news arrived of Deirdre's birth; the king's chief druid, Cathbad, was then asked to cast her horoscope and made his tragic prophecy about the daughter of Feidhlimidh.",1,0,
